seller_n_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0x388aa8f5ee2d5dd914634e003ab230bd46233e95,765,487.20112268518517,1327.1191791452152,109614316,18413380783.06144,215042.09150326796,0.15,0.32015621187164245
0xad8902b8db5353e12e565f92d8e548d0f2c24492,528,2707.423321759259,528.4396104288437,66261310,56496611438.33523,166212.61931818182,0.021,0.03419064199455752
0x32e464b628cb3ae199dd37a95bc75b61b271cbb3,364,2301.8339930555558,3143.96466280132,54638908,69762023088.6511,237301.489010989,0.5,1.5
0xd7a00db470b7de9902d869da1933f5013cebab52,12,1155.9268055555556,295.06613761,1062726,104330889170.16667,108904.58333333333,11.926857379000001,34.110670800276864
0x4f5ecc9c800aadf347b6b41b416a39bd51f9b253,125,1289.7011574074074,129.90321091463767,8978477,88511544638.536,90099.504,5.50734239911444,13.470132518123034
0x41c63ad8bd145a9004629f7bb0bf4a67816d9121,4,471.9369560185185,77.57149804520986,313418,41873121364.75,131237.25,19.392874511302466,12.101834707810324
0x8dfa5ece3aaa642ae4f70381ba74479371577d64,4214,823.9890393518518,2265.0747574200727,585574896,21037927431.411484,213368.5927859516,0.137,0.32483996059598336
0x2acb71d213e870629aa3593e069bf9768b888564,15,111.38681712962963,252.04635229018385,945726,12269711409.466667,77364.2,24.76283389695052,32.304180762304206
0xd00f1e6dbdfe80e8725a376c82d8a40e203e2048,88,437.3666782407407,135.58146615407122,7164722,18775383155.409092,98153.13636363637,2.4,6.232174580353154
0x1e79ecb9e2e2e1882d4f4d4651f07d386062440b,397,1213.4997685185185,501.9778399415783,41905710,38900747913.26196,136384.25692695213,0.0034602170000000002,0.010380651
0x69fb9ddaa7f8b0cee98d2ea5b3dc0184fafd4036,68,1246.1204166666666,277.7390663760045,4262756,104735497620.89706,118241.54411764706,1.2,3.5174564673923117
0x63138f1eaf7372eab1836c2f7a9663b3d9977e0d,13,832.1504282407408,237.5177554088232,502579,13619777771.692308,47400.92307692308,23.6944478,43.061012161554814
0x9c731c50fb63ee893121245b58816e212f64df6e,10000,568.0922337962963,6458.705818783137,2056474703,25273277949.8761,235619.0709,6.700023320973218,13.40185388309594
0xc542492296d3537eb3fd16fd775bdf7ab8721c7c,1617,2763.2852546296294,1364.1619818824229,218935826,74189696332.63513,181227.5974025974,0.21100000000000002,0.3973273209835941
0x816038f7817b1e11b68e30583a95483dfa1d21ed,231,1200.6465162037036,188.08702008164582,23296964,57070831869.207794,137198.69264069264,0.7836441141323031,1.051817861887802
0x54014515571f82ffcb5d62fc448f35eac9e6b1d1,230,1287.887175925926,277.6690375686473,28910570,135258774110.09566,178108.76086956522,0.32480000000000003,0.6150326495398436
0x9c43ab91e02acb20d5b0f8b6f9d2ba7c2d2a926c,1152,1454.9961342592592,261.54422778492295,140683601,64794226638.62326,154225.38194444444,3.6343849672863433,10.749998139313645
0xbfec1488aeb800fd434342a4b5288d460d7815ba,268,1411.941388888889,266.1096427000231,28125130,72225203317.69775,131550.75373134328,0.006003060370230668,0.01799898218928019
0x34cb4a3348791f1c573f322d67dd7234124b9198,53,1439.4250462962964,42.596354120604666,5385648,64612988419.01887,168562.37735849057,3.307584607530328,9.560663519878634
0x22f74987f68d9463ff29096562b5c0c2e14c2fd2,338,1475.6969907407408,254.71571054558186,32614200,83322269490.28995,133031.60059171598,0.1383,0.16656430590015378
0xbc1b89612b8c8e006929197569818e785e427bfb,10000,2643.7246875,349.50076930933034,786666275,13581671813.3051,133144.1576,0.0,0.0
0x7a6b049d83554da1175d65be3f6264a74a05ae17,9989,594.1462615740741,3642.404150191661,1642416530,27081922904.596157,197925.72309540494,3.366788049919736,9.715542291429152
0xc442df49505d305cd70ed93beb5ee6b8519d4133,259,819.1989004629629,339.0642411034145,21997801,33375808689.791504,112386.74517374518,0.0,0.0
0xa33a3743fd170c45ffddbee12aa3de654c85454d,340,1292.8302199074074,715.8938699117883,59475849,103609032263.35,271312.31176470587,2.3200001,6.89359119298498
0x69bd682c5fffa4fff2b6d64427aed1ae234f69e2,590,1401.998576388889,219.78377836019507,75800838,46371695675.69153,155466.2,0.053840540232991486,0.1598619046267542
0x422b09bb1ce0ce8a5e1dfcf1c0638c5bb4495369,1420,2827.5233680555557,1709.8737695061213,149612836,84530043449.18169,142735.2014084507,1.19161429658228,2.9533917266996412
0xda3e7e2a36050600e269d6b41c116ece32ecda0d,594,1286.2627314814815,613.4341277906132,98179935,89550088924.85522,226214.27104377103,0.1304649,0.2542042744882351
0xa748b28b0d1109da8a722180e8d1b88efbc1b139,527,1358.7009722222222,6052.585934361976,56366904,51170066668.56167,155899.84060721062,0.0,0.0
0x22154ec3f542483b2c35d67cb5e75a905338c259,6582,1212.117210648148,13985.45564827661,604032783,49619930808.73048,141025.49209966575,5.238588416000001,8.551724768645396
0xc8430556db46fbb9ef7875dc3d20bcf93a2b13e8,1048,1458.4427546296297,165.0278817663906,141703622,73376028885.22137,181686.6316793893,0.48440000000000005,0.6660534813361462
0x713f90407fc49f0bc59a6661c23fb67692a80e6d,2033,1526.6978935185184,972.9699334856336,285239742,36381876687.6119,237940.67535661583,0.0013611187307086623,0.004083356192125988
0xa2bf98a790e823f95363f4cb6c6c9044e40ec539,110,865.3736226851852,300.469003,9566008,34612815852.55454,108763.90909090909,3.2,9.600000000000001
0x8bc25fb0b16bba927976554f03653d7865801620,542,747.7773726851852,722.1985292276289,69700989,33305511254.0,163216.73062730627,2.5100000000000002,7.496725952040664
0xd7b2879c8922cd704e41e8cc1f18f6994d6b7c36,7361,2648.671446759259,94488.14366989546,890712665,87026465724.10841,210659.74188289634,9.3,27.9
0xb9afc8cfb6d1f447f179ee639e1cfb1f9ac862a9,1468,1626.1597337962962,386.84029239371876,195033366,54009124112.600815,175257.4788828338,0.0336573,0.07069253618034933
0x24d02e64d4a2580d570666546ac937adab2b3e08,4174,1865.0976041666668,3329.700590738897,657168675,42266353763.19358,249352.21969333972,0.9339999999999999,2.802
0x7edb5638d33035469e6a2127ba75d2669f71cdb4,3857,2537.8903472222223,407.89251325083177,478617968,40308210821.22141,185179.7433238268,0.0063129043484684635,0.008507349634995127
0x796b6e8f542b9af20ec8dd2095a2f6deb5a0e6ed,1061,501.1298726851852,710.2169892753468,51128448,18934232696.66918,50628.28275212064,0.05500721292473119,0.16502163877419357
0x58f7cdf32be333e5a5c7ff8097742ac5535b7a65,304,1447.2508217592592,596.5787481236041,32964563,109167334888.78947,149287.84210526315,0.0,0.0
0x3a3308a16c9fcc655d9ea97c28528bc75afa562c,264,1374.0065393518519,81.90325438328159,27287318,61827172540.96212,127404.5,0.18823185895781336,0.3579274285319404
0xe0bc2b3434a3bac1c1b34acae12ef42133af3851,408,563.3233449074074,801.3596007190141,75852512,20228595370.1299,217319.35049019608,0.0,0.0
0xfbaa56d3f79800a5d9a75fa48e7299cc53906785,277,1317.311875,210.63689205696787,25359033,72972326920.77257,162984.28158844766,0.010856098149259728,0.029658226648913665
0x62506465d29272479f14bb687e94850472f0746a,643,790.6475115740741,399.9531400837116,76033782,19915807814.413685,162662.48522550546,1.6656399999999998,3.9749327750793473
0x1d3643399e5534dd49f2b04f2f0615153bd209fd,4362,1683.3659837962964,3518.4628294540894,669795585,75453236598.13916,238123.7895460798,0.13907555107641795,0.23217976308397165
0xef8909f7110fa55b3f86c9e060ef4409487e7ed1,26,1060.1374421296296,328.113,2208841,46588710882.42308,109180.84615384616,6.844999999999999,20.38512263882658
0x21a15945626034d749e58042430d6f11d4587520,123,1308.0689930555557,85.964301,8038148,75216496915.28455,83084.9512195122,0.0,0.0
0xfb9d2eb56e88607ee2a77797e35b4ebed934b791,1921,2610.8406597222224,1285.4312204367282,272898156,73555147472.76262,196665.1592920354,4.718834034017531,6.436256095860455
0xff3879b8a363aed92a6eaba8f61f1a96a9ec3c1e,7083,1281.8886805555555,17058.784995596594,1349831254,14036177870.746012,323003.49244670337,2.064,2.7287513628031412
0x95df3b31bd1e2781f2652f316522fc96ed353d95,118,676.2911226851852,463.05,9602579,24916952548.491524,95183.39830508475,9.2,27.6
0x8763880c954595aad7f9e85ca323536d8c67df2b,15,931.1645833333333,64.2133966897035,780960,14143494318.866667,77678.06666666667,6.412914081077503,11.884065391569976
0x7f8b0457941ea2dfa8d806c008935a1c0dcdf3ec,727,1286.9522685185186,5385.403905508865,137209392,117197510241.1967,259973.33975240716,1.242,1.9133677116539831
0x6de2e2f6c36312ec38c0132e72c45cf486f81d92,857,1084.0994097222222,8463.134446063636,95137911,31884327455.869312,152495.09334889147,0.17379917661034805,0.32209720826935556
0x794098dfa22022a99ed7fc4cd643b6b8cade1317,386,1275.9573842592592,1145.558844316397,48962522,114447263463.32901,161855.84715025907,3.082218657503689,5.719788751130294
0xa108a72a3239ed2123646325d4c439cb0c05a824,221,1049.3784027777779,512.0510883053967,14519857,37751563452.927605,78782.09502262443,0.056977700000000006,0.13822988850321047
0x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab,2873,2641.082638888889,5652.3951289483,497269490,85459667096.26349,265523.62304211623,0.50005,1.4999833407408232
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,822,1728.380798611111,3573.2859648688755,138753654,45684775528.53041,342759.01459854015,0.03,0.09
0xd54117b9735881d9800655807fcb9b49184e76a4,88,1099.7415277777777,318.3336571306453,6889376,45115439704.818184,101110.46590909091,0.48213064273571515,1.0399978075553422
0x2c4f717e9fd9c01b68cf68f3e984c3603aecfa1e,459,1292.4322222222222,268.81985193673717,41919536,73200839350.23747,122812.08496732026,0.02,0.060000000000000005
0xc9132a3f53c1c80c87d5d645d8dafae9dd3b8981,157,1187.038761574074,668.4860280827997,14851048,49784367697.394905,307803.050955414,7.2049492558548565,11.867511671575418
0xa56c04347abee42f663eff9bc2d0147b97c8f782,1256,1292.2333101851852,2266.4929140573813,163990909,78528775404.8758,170047.34872611464,2.1,3.468717342188608
0x38191ca1307ebf67ca1a7caf5346dbd91d882ca6,24,1147.2112731481482,190.41379977846225,1136368,42174052248.75,63549.708333333336,8.656197660953584,8.311562344989806
0x87885aaeeded51c7e3858a782644f5d89759f245,2833,2895.707025462963,4326.442516452452,418052536,69256021365.5796,228335.95587716202,0.05250149803351356,0.1104250475023045
0x49df862a9c9c8bdbe54e2ae47283e59446817bdf,930,1318.2113078703703,1400.2209776668712,107137121,74172180351.09892,176480.91075268819,0.35550344432269226,0.44757118752338376
0xf6cc054e4b5a6eec0073823a92dab565048d86fb,1095,1304.768773148148,743.7513094520161,153136983,115726165845.3936,191290.51415525115,0.0316542997929533,0.07970271186819264
0x4e012d25472225f3385baa43ed64dfec5885c51d,2149,1464.3163194444444,1320.4041613880086,301822607,74541122640.12703,196331.26803164263,0.6254103536411267,0.5909803356046278
0xe1b6cf019ff269c8df7a917a1f180ecbf9c9ed8f,522,1294.9602314814815,538.4921383424248,67824026,44636458297.706894,182820.05747126436,0.5224012377063,0.9395233617993038
0xc10e5adb9ee59f1b7bed593f91df8b2e7637fc3b,1216,1360.0599537037037,562.5011396650559,213909903,68309136300.40214,239849.48766447368,0.07234731234210381,0.1704797077845137
0x06b933af4d2b9b051f08411e06a7cb5b3fb1af62,502,1253.8289236111111,1002.8646748601,48031189,47354369880.8247,119998.48207171315,0.3370002,0.8770865779386662
0x3b5f949c07d0e31b904b53cd4d24f94687e15c2d,4383,1264.4185416666667,3091.291588498322,438542228,53736047641.548485,157135.02076203513,0.3900618881021187,0.41045185382344923
0x693dec49d39cf9b988d80a6407e3a2a3021737e4,707,448.5882060185185,1283.5559170180918,114713371,25933382857.388966,216854.55162659124,0.025,0.07500000000000001
0x48d9d0eabc945aa513a52d71e0ea4047b2c33ce4,135,1365.434560185185,1170.7402586775665,14008816,73359204720.77037,152402.33333333334,3.572,5.719934964665246
0xe3e009c63ee00d20f5ceeccf34df1dc08d68b5cf,392,1211.078425925926,3426.529246658402,32409443,54631649706.66582,119360.01020408163,6.743683,12.51246780776682
0x8e5e437fe49f2a0dfe9463193ee131f7346d4026,26,1157.0739351851853,2.267531234267094,2620431,96376942387.3077,127444.92307692308,0.14734349868369678,0.3026463501455987
0xb53fc72bcdf5eff5313aea60d45906a6a3b1d04b,363,1426.239699074074,131.5101371027517,41214138,69437682603.99449,152129.41597796144,0.8418000999999998,1.4287970435440056
0xf224837e13b1a745574ef68a73427b0063f266f1,2263,2113.7458449074074,4582.768441637759,279630459,80090147189.56827,162279.21696862573,20.243402038425746,39.88477360407856
0x7afdaeaba3eac78113bce25248fdc4f3054ec685,250,1309.301087962963,208.14569,23042641,69384219306.272,114247.216,0.0,0.0
0x12a56c35aa9017ec33fa7b3cd0bbabfa17b13227,23,95.31640046296296,175.169,1691174,13759423463.73913,107270.30434782608,7.33985,11.959247560047414
0x81c1aa4bf93eca02292cb0dfa8d6d86d2fb3ba35,998,1437.4395601851852,479.666349286212,128029545,72514063648.63327,202564.24048096192,0.09218932746232147,0.13008922756610689
0xc23852fc9eed601986b637c36202beff2a28ab2c,474,1427.0792361111112,135.75483093439743,45844476,59777683950.61182,123117.91983122363,0.012297624624019005,0.01171135063778555
0x5c4076f9581a9a1404597e4fb7cfb660e203838a,114,1079.273599537037,838.6737112604377,18032164,32873206655.929825,219429.65789473685,2.4100010000000003,4.795090737411441
0x18fe1e86eba9ad69f7b3f21b224ed3f3cc07c0fc,476,1327.7150578703704,2542.810669657159,76149312,72725632818.38235,270672.3508403361,8.471799999999998,16.21318192582813
0x9fb1750da6266a05601855bb62767ebc742707b1,5892,1151.7835300925926,216559.07339237904,1118726225,26548967145.369823,289200.92752885266,0.0,0.0
0x46208db8de6704b251acce91c3831ca7cf75c9b4,186,1173.6434490740742,355.4425887004295,18182568,57614635674.81183,122735.83333333333,16.988999999999997,40.64795676291737
0xda960704e7e4ecb8d907cdcb4bc87d8ec2ed2ad3,1275,1520.5869097222221,1290.5290460945146,192398183,70300781771.79921,222597.86745098038,3.6685384759976616,2.7256756822500803
0xaf2f138bb30b7f67b670c2a590355e1e2a7f9f39,1296,1451.2438773148149,225.96080164552157,161463208,68266819186.91358,162507.88811728396,0.163027492,0.15779071781717277
0x87c431702097c9629ceb1be2e05049de8c329b0e,94,1340.9430324074074,65.1700110617638,8156204,68281924810.61702,107408.60638297872,0.6855,1.371383334447375
0x350eb74cd174935cb94b5aa6560ea130a17b4c9a,2609,1413.9112731481482,2695.177124539089,388690594,128130049914.92755,240078.77079340743,5.74,16.8892983868484
0x07bc0df212c22f4cd30eac16150038283770f53f,228,1258.180150462963,879.5338077339987,55035293,76787141412.35527,346139.0350877193,0.1395572825285399,0.3254179955525738
0x0688ae187f260659059c5cc308778f6235537316,239,1399.324212962963,901.4398961537285,27827436,74676617006.22594,164868.53974895398,0.02,0.06
0xf76f9f91107ee418d9ead8c70ad4422eb10afb40,784,1401.7932986111111,93.30285203718701,81742846,59903284003.97449,139047.14285714287,0.022405986065004217,0.022868100879324726
0x4bf368514e4aa87f2894e7532545b532eb9d67f6,207,626.4066782407407,135.3397915567052,22720741,27941473744.231884,134088.2995169082,0.03187233714990463,0.03863203247874033
0x6bed099e032d397fd86edd8b6cfa5c0f53c52902,280,918.1338310185185,251.8347421900479,62104495,32245204740.228573,337829.59642857144,0.518,1.4949635447060239
0xd7329c8e3879f65bd35806d8d8a1059b4919fb63,670,1172.5885648148148,4918.7627113701665,55185111,30685638362.56418,109181.54776119403,0.002690446731988995,0.008071340195966984
0xae48f64abeaa92618b8180c0fd33caebfed42f2b,3527,1440.3477083333332,5172.541137330791,455218052,75734800311.62036,186011.3158491636,0.346,0.6022823258240274
0x51a9f0788c6bebe7d723f3374dd707ffbbdbd788,297,1048.657511574074,894.7562398696505,44263746,40714773658.83165,192345.84848484848,0.006268117035720918,0.011844442136095932
0x1a63e094471191550dbb0b010e9042cb7ba8b85f,28,1272.344039351852,107.36806289549004,1786161,125194588404.07143,77360.92857142857,10.4805,20.88479164966699
0x31b5eeb930c5f1e3e149d93f6484fd3f530b3b24,15,45.08695601851852,42.8199999,1245495,9014521455.6,103817.53333333334,1.49299999,4.300432622662515
0x66cad7b85cb9ec5d44858243ee996c2abbd09b9c,692,1332.3866319444444,2041.8625763877149,108247299,77457532113.83815,196942.2817919075,0.17400000000000002,0.2736494107430162
0x46914c794a7e0f5776405ef11c66ec1b197414d5,860,1657.302013888889,914.4031240980321,114199645,96776553610.13373,189604.97558139535,0.2101335746730708,0.3562127818621174
0xeb03f9ab24d41c25e5b8c781c83d1a00c2c6e2dd,16,98.36417824074074,141.99437430089,1636908,16161459599.75,133155.0625,9.201000000000002,10.985654691460132
0x2fe4b878e1fd34e7ec449e7521b8333495608805,3762,1482.8419444444444,3195.0266135533884,451280755,84032843765.74455,158765.84981392877,0.5129838939757618,1.217295244614118
0xe0cb849a1b8daacbb1162deedb41ba2c65f5d8bf,810,782.9297337962963,1736.293230780778,56748235,18794242296.623455,87840.8950617284,1.9650001,4.735612379302184
0xa0d72886894ca485180c446013cdfed992f83ab1,525,1290.938935185185,483.8210643566176,47844186,84352081656.09525,123704.95238095238,0.132,0.23578804040917767
0x37d0fc5a1d955db132bec6c588d215fc9152bad4,204,1328.2254976851852,344.7716674245804,20194007,59474843210.338234,134374.70588235295,0.005320447803422048,0.005075175295033818
0xaaa599b7a81e76a49e1b39938185a82371440b41,626,1639.4649652777778,4369.127753711636,82552695,105795298005.47284,213182.22364217252,5.44985,6.687318984652968
0xccdecf16bd1b552e029f57c203d3880b2c1ad630,802,1648.9183564814814,1023.4250597324732,118221436,93901044718.32419,224864.11720698254,5.2,10.4
0x5ddf233f7e3e03cd20da78bbe0bd4e3d868309b0,249,2554.676678240741,122.53535757523063,18931304,94390419306.45381,89294.41767068273,2.1868165769403367,6.273421044132455
0x5af7952a1cf75cb094610ea99bff2d8783d869ce,74,776.5441782407407,14.88894683,5089064,26476839950.08108,84445.94594594595,1.47000146,4.376767723745364
0x6ceca7911c1a4dd84451716b698995324609ad48,2057,1518.9302662037037,660.2629836736555,263957650,71557326265.73796,172125.34127369957,0.04031515445738198,0.07931957652080834
0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,2402,1221.4768981481482,9274.016829945687,361751239,22326132798.390923,213111.0212323064,7.5,12.093386622447824
0x167f2028e2410e0a5c51c62f63b8c1d4d26f4ce4,1677,1630.9593634259259,11039.841707308418,188568962,111727061196.79308,166086.7847346452,0.16239481596793917,0.1876956023089433
0x6c8ee01f1f8b62e987b3d18f6f28b22a0ada755f,2502,1295.5274305555556,19663.243623763345,1453005855,25063021489.38449,752847.9912070343,0.0,0.0
0xd92cd371cd6c81e3916599037b8e0422456209d4,32,833.0572337962963,211.68923658730168,1878055,73920916577.65625,64167.625,0.0692047744255823,0.07473613180785947
0x08a91695d0650b4f39818d6372f8e410d14746c0,157,926.3622916666667,100.79508126830069,12909191,33454990113.528664,106699.8152866242,0.0015,0.0045
0x027cae2ed1a23350a751452e907b4120330f9762,1663,2631.2648611111113,1227.9910148743281,229214380,63425607924.84245,183442.0974143115,0.2,0.4000000000000001
0xf41fa837908c0318a9a2b739c8fb990bfd4ac8a7,7766,1483.1547453703704,1777.342989659035,1080548627,45112543279.13817,210608.23808910637,0.0,0.0
0xfbe5c1ab13e206688775f117a9a90153d7fdcfd2,315,1291.9904976851851,927.9620807689502,44321685,36116189252.40952,187446.3873015873,1.0170028870069392,2.032551069690107
0xa826bd2acba24b0f22f1e4f8eb3117741894f596,325,1312.1829976851852,2188.3651018817495,38232545,111425069337.06462,151599.6030769231,1.0776959248011002,2.5556257974439953
0xdab2c757ee71808d40e17fe34a11f05a856d39e9,45,1358.2353472222221,92.227764532481,4753988,43341600943.13333,144865.13333333333,2.8793685929999997,2.009018188890831
0x7ea2be433ce2db294890e7226ce49fca7e16e13c,95,866.0022337962963,295.5497466,11823113,19254213218.263157,147673.35789473684,1.4449999999999998,2.0992534387253006
0x1256d61968a62465e473eca891d8112a5270ee81,2027,1149.1596180555555,421.9743331706052,186674754,34336549369.8076,132862.8939319191,0.06797140917912291,0.0912979801376476
0xee93c83549a35ac3eb0987c198ce982907b2f4bd,1245,416.85390046296294,1681.8106479370788,165370054,58111382065.309235,301835.0016064257,0.750526100000001,1.0173873179015396
0x3612f83ee0022198ecf245c9d8bc3f409f94cedd,153,281.19306712962964,39.14542390626269,11555257,8904718858.320261,113800.22875816993,0.007165200000000001,0.012182348704580738
0x2503b88845700fbb1d50834c2585cbae587e4caf,95,781.436261574074,127.67030559,9261153,21943088974.42105,120611.6,1.4483,2.3813391211669117
0x6ed65f1fa3c55fb7577129c15d9229d167b01db1,1602,1451.185775462963,1421.470608188846,203414840,84514319054.99812,188336.16167290887,0.5700000000000001,1.4857994481086605
0x1c9e632bc5db4f53c42c17bc1f8eb0a6f73b3442,317,1297.4065162037036,353.87419666663595,43868171,48410382948.936905,201963.47003154573,0.015000000000000003,0.03201562118716425
0x44cbdb1979fbc26fc72156959191f322005e8f37,1843,2253.0867708333335,1560.4437743329415,205015771,35228201128.18882,148665.65274009766,0.0935,0.17564239237723903
0xb45a324fc99fc378cf09e3cc7641ab4c30b4d543,31,761.2364004629629,598.66652,5832689,59360393625.32258,224712.87096774194,3.728912,7.334467010880613
0xd4066e28265691d6c83086a2e72bdc39fb02c6c7,295,1097.509826388889,2364.715152879279,21861943,36338197619.57966,94738.22033898305,3.1026079408814153,9.300148767312775
0x42744eee833f672aef6a921c6100a9e3be882631,111,1236.1003472222221,370.1171670288273,9592527,22484770992.135136,114822.28828828828,0.6130378653311863,1.7960070605015221
0xc78e18a30a102a976c444af61c46d2cde5e83528,1167,1275.0823726851852,3515.756534819729,86953538,46039037559.719795,103762.1559554413,0.10099696,0.13725386855092425
0xc0f982492c323fcd314af56d6c1a35cc9b0fc31e,3217,1187.8649305555555,1417.3172884352598,281028472,17796208472.16444,122102.6879079888,0.017049218171466308,0.033693590809109546
0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,4221,1648.5034375,1121.0254715864592,493200047,65896042265.39162,159591.42170101873,0.01885136773525456,0.018989715683274115
0x12ca58e3544bcb6997260a3ce5e6429516d7f927,2171,1485.1931597222222,415.87573744843456,296548021,48170735205.22524,194042.55734684478,0.04059399058969172,0.12178197176907518
0x655f95ba4e5168bb41ac9e8282ca9135713fb99d,375,1436.2450925925925,162.42278518701454,27363780,73868560927.23734,90685.64266666667,0.03203141641100959,0.0728680674642055
0x768c16b0c55933f52cafe5e1ef5957bd4d81e9cd,177,829.1029282407408,72.06441174087284,10333531,16359208324.677965,76799.77966101695,0.07910608179328785,0.14825098757540503
0x4cd5de0e5ec9da3711bd4de89cd91675f58fd773,19,750.332650462963,350.09458,619573,65254787005.0,80459.47368421052,24.709818,23.343312591363635
0xb47532bde4bcb4a1c0d9957b7c493fda7c759f7a,115,1076.3460879629629,245.24433946,12895245,24137186691.173912,139277.07826086957,2.067683,0.8565796322356726
0xe04a1027e9f905e1b80ccb642894bd7c05ec1671,196,1331.9477199074074,75.7550022090676,20985962,148666256699.2194,199773.5969387755,0.10561031675759999,0.18146604078796633
0xd01b7143812add062623d820c81ef2417f44f2cb,34,1394.45375,130.88165984884597,1560183,40727481110.73529,57409.470588235294,0.053973294782275125,0.015472379816084755
0x899ee6f1dc896c695918b6fc169ec43b84a3e74d,5296,419.97987268518517,1763.0961761135245,939416358,18030799221.456192,225551.2250755287,0.34575,0.4904972604408714
0x0252f92ee3f4430ac419fc3e9ae31df718990842,6060,1517.8493171296295,2565.627357417753,808809558,47922102282.44324,195283.33481848185,0.29009999999999997,0.869966717754191
0xdffc9812fe60596c997511de0087749a25e52c88,5479,1073.4201273148149,1207.814337792782,759656832,28992392437.52601,183923.3031575105,0.191,0.3365768857185532
0x80b2f25fec1f6ca3971c892a88dd8e5501d7c9e7,122,1138.4449652777778,2536.026837729478,12058010,70691681625.0082,138528.04098360657,0.021622121916491703,0.0648663657494751
0x2810bfece53963e020b23b21321c8e85aff7c003,217,495.0144560185185,128.93020239370284,19991027,22048744968.663593,205608.05069124425,0.32602778,0.7603064443184981
0xccd835e2ee280018d1aa0374bca9b4a88308e799,380,1178.084236111111,825.9133549394203,41578290,82985206067.67632,153082.7447368421,0.0015,0.0045
0x2ccb1cb25695af8f4ff38352c2696a0af8297d01,2125,1657.9674537037038,11492.475981574904,362066361,81224257089.48706,289672.14494117646,0.0,0.0
0x6ccc566d56645b2867baa22db0eacc7532548e4a,3337,1418.062048611111,2090.9437731542557,476465889,65900931829.92178,210594.67096194185,2.2939999999999996,1.1199214258152221
0xb2da6206954d3cb3675aa360f6cad47b1556a91f,45,710.426261574074,116.05221777420392,3856155,32832065542.955555,118040.88888888889,0.0035489199201182977,0.009102982708625192
0x454fa62b0017216a8b4b4dc917d305817b5e87a9,64,1052.2610648148147,178.41615113,3735755,348734832993.4844,77089.890625,1.7579999999999998,5.147880728999071
0x6d02482eacf2e9f5d97160231291c26ebca8de19,598,1454.8828819444445,134.02133180144338,64844015,51345427472.6689,137695.5618729097,0.0,0.0
0x2ce485fe158593b9f3d4b840f1e44e3b77c96741,53,1157.9850925925925,69.13374416,4132360,52297065327.77358,91551.15094339622,0.0078,0.0234
0xd396b4b319995b2227f3abe3c170b1affa16dde3,2779,1358.0333333333333,1707.5052921508554,378197504,80243049380.2875,201729.51097517094,5.216989099999999,9.373785189116044
0x4836ae11037f696693c2916834754fa6c2ecc27d,3225,1176.331863425926,25869.62632517859,500677144,83801158466.14667,236285.29798449614,0.33153143322680434,0.4879269139851168
0x6cdd3537c280f5c595f822f060f7b54bb3bdd46f,1233,1290.5792245370371,3154.495863219207,147720501,92988306237.19789,175167.61394971615,0.897,1.55713872214392
0xe875270e41fadafebcea77c48c675c654ed386a6,232,1452.6872337962964,32.61914182406676,23910694,97916440971.56465,127063.94827586207,0.016708902,0.02319461011550822
0xf1bf1c0ac768a90c8a09162ab5d975255855b1c1,1483,1479.7310532407407,613.7938949620758,167471472,59358796717.52124,177913.66486850978,0.0023299999999999996,0.0036633454655546757
0xe0b6e70261db8ef63df421662dbba26ae8470a5d,245,568.1204282407407,171.9987123805189,11311123,19151877630.86939,60004.46530612245,0.1978374723306202,0.19258603022816664
0xa5836a1f1b6dbd88248f960cd83dcb2bde1c92ae,1886,2148.800914351852,22793.717593767276,233302068,45998602051.0806,201815.60710498408,0.011,0.033
0x9e437b064cfc7801808c5e476abfafa5069ab55b,3206,1505.7688657407407,22269.296289944057,346017381,76045623302.50468,170482.03711790394,0.020100283410059438,0.02711209820144163
0xef304ebe416d7bbb508221ac441273f805f508a7,666,463.9243171296296,1743.0975610060273,70741615,27395975578.405407,139943.993993994,0.28872647982262295,0.7065582381050332
0xaa47a4ffc979363232c99b99fada0f2734b0aeee,626,3510.3567939814816,16726.892254708593,96974244,78892708399.89456,215751.2284345048,0.1537,0.4611
0x0d0a9fc9f33a7995bc2b810e477ee72a2272ac53,63,1244.5664814814816,92.37004211111012,6023858,63499532740.68254,115322.6507936508,4.2111110126655e-6,0.000012633333037996499
0x2d3307f4d468b8a28f4994cb82b37f00ad75c345,44,1095.5943402777777,300.84627820264177,3681813,68752069346.86363,106203.34090909091,15.37131,29.218567521439173
0x0373e77ed9affa30f820b6db4605aa98a7c22af0,248,419.69515046296294,963.3161616291535,42568410,18040525012.475807,206871.75,7.040000000000001,13.843930077835557
0x43ce45127b92d08d078d1c7643cb45f4a21c9ae2,3432,2314.190821759259,36346.92247515146,546531789,82138769270.19493,237506.55885780885,0.0,0.0
0x79dd8fab0661da2cd4131bb454bab060576ce2ee,470,1285.0916550925926,1239.5954564374638,49191890,57840650630.25106,130618.5744680851,0.36670020000000003,0.9000110351103258
