buyer_n_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0xc10b4a48a06b3148b0b7d70e43f9cd2d889869d5,101,470.1293171296296,204.1320625619665,6613425,31537420026.861385,105986.76237623762,0.04926344187108468,0.07185275358646628
0x19cca2f33098a977c9d1a551f49649b453a12095,162,1002.4722685185185,370.8002897561793,23097391,24807084817.296295,207692.77777777778,0.0449899,0.07585950367679715
0x2312b05fff0296c807ef96f77cb5fce298927001,182,1342.6492708333333,728.0656343474905,25659337,62008801870.5989,194169.13186813187,0.38,1.14
0xcce51e89a5bf0d1ca6115d88fc0f39ac51d938b1,373,1406.9549189814816,180.37688939294725,35670989,43830195067.62734,120213.67024128686,0.0,0.0
0x7cb3ecd5a438df1d942000e68df0f005695c38ba,48,118.92973379629629,4032.4178251050207,6909754,12291222463.3125,204484.25,4.5225020711695005e-6,9.31918273567193e-6
0xdf67544b82971a823ba1a3fa1d243a9eea392eb0,460,1488.107488425926,4362.8667535294035,55670552,60343719424.915215,157082.49130434782,1.2869132943266357,3.5992458982670144
0x7b59793ad075e4ce1e35181054759c080b8d965d,5851,1453.2357291666667,1569.7071962686193,978966433,51636574666.26833,239577.33686549307,0.0,0.0
0xcd98b170644180a7a4f4ceaf6729ced18aa8507a,1273,2574.016111111111,1065.8625386708,186460903,61562970725.96308,198757.07855459544,0.0,0.0
0x7c34befc37c0f86628ebe822a7fb2bd817955e77,12,1122.6342939814815,203.21194549999998,842966,50662342850.75,102512.25,10.311622949999999,29.898788101092997
0xf873bebdd61ab385d6b24c135baf36c729ce8824,3700,1455.3880439814816,2463.6083606568827,644723185,108982205050.15945,243372.3464864865,0.028999999999999998,0.087
0x251f4c2a092109734f60d0ea5ae91388c0b763ac,332,1131.4899074074074,97.1476455579658,34527653,19772753839.328312,154243.9668674699,2.9350057717664355,5.873073396445071
0x8b62e9831f7b8cc852c1da4e1ef67b11b6610463,230,371.43556712962965,242.0988144707936,24587548,15764143858.304348,135228.12608695653,0.09176726376473668,0.26943395524317276
0xece4f0c3cd782d0f4c133f1c0edebfae1b738346,4,255.16653935185184,22.954690078412167,380237,8284368946.75,114934.25,5.738672519603042,5.482434941592415
0x2191d33cf660d97e25d52dc18da470b236e51603,109,1314.2763425925925,52.596898504186306,7105773,79774292189.4954,92677.33944954128,0.1671261747750358,0.4822480517562933
0xa3b3acf61034ccd05f204e24e5935cea4d291065,3317,448.8166782407407,3167.875014879094,439512818,18997260262.6732,179023.19686463673,0.03695390284908949,0.06441553472916711
0xd366a9e01fce51b7bec7e488330154b8d6b66e17,78,21.940011574074074,115.4794254100066,8338542,1232637424.1923077,132051.70512820513,0.0,0.0
0x1c21139941053b9306cb0189a5e1b4c199760db9,160,1310.3027083333334,168.2474207,13170579,49809797060.11875,93544.65,0.0,0.0
0xb425debae63f4f2a452866ef9d7401af884af7d0,186,1194.4662847222223,916.1758763578306,20267099,67539938837.23656,127416.77956989247,8.6436875,23.511167211112813
0x10d9172a555938274b2d2861606ced7eaee92683,2,319.36042824074076,27.9571,246178,21719263568.0,251211.0,13.97855,0.008549999999999613
0x498a1f9f1369fe7978940ba8a42afc06b30c4fda,126,1368.0740277777777,204.71633919302246,12850082,81313701679.22223,139885.20634920636,5.872224353405901,6.5367609312768415
0xc1f6770d736895894807dc95dcd9cbca766a7da1,407,1368.6429398148148,122.93988234954881,38950643,49120865394.75922,129868.72972972973,0.06560000000000002,0.0704885806354476
0x38573ef173053bc8d48b59f0025133cc45b7d6db,11,153.91028935185184,33.635,911025,12669459576.363636,112742.27272727272,3.1635,4.168147388228972
0xd9c4575f40acb46668bb1cef728319cc656e712c,29,1160.3625347222223,2787.0420374784503,2713097,67197835786.68965,150945.4827586207,204.39474400179375,366.5374790476527
0xe7967a0b9f1202c0374960cf98b5c371507ec1fe,394,1026.9466319444443,414.90775892798894,43262036,36636284877.74365,156738.94416243656,0.011670000000000002,0.01669431340307232
0xa3e15c7c2ec48454d222a581a6aa522f1d88f525,260,1210.6759375,710.7499920675189,29577441,71616874927.52307,158538.91923076924,0.020301000000000003,0.035148559700221
0x99d1a222c5539b5ce0e8d429eba950970bda0862,194,1333.983414351852,649.9195105900773,30189909,164919098537.80927,239901.46907216494,0.6,1.8000000000000003
0x26206caca89d7047dad7e3a15f18f0614a4b82d2,415,918.7267476851852,60182.32742780757,47659872,28501446798.226505,181168.18554216868,24.0010026,71.99966582696653
0x1b131a40b0e201d6861409fad66b581b6b7f22bf,66,1195.6116550925926,109.37,5092950,110161811595.86363,109641.0303030303,2.94,8.819999999999999
0xb5417fdb7333dd18dbc73b20ec84fff51f425039,359,1208.3152430555556,2699.734873303897,57833735,55836399296.451256,235141.44289693594,0.016,0.048
0x288ec12df523fb9c5d980d069746ba51886f93b6,1488,1469.5949421296295,448.50995099802157,144121164,52458396555.04032,124469.02150537634,0.1765685028924132,0.22714688690183285
0xdaf3f7f611efa83033155d23c3ebc5b52ddbaebb,1889,2734.3640393518517,11259.014678586602,232101706,68925854087.32397,205671.12916887243,1.919910081902945,5.043404343758357
0x6e14df34ab279e33e66e71e59e92edf4857569c0,33,1636.7497685185185,143.2039092336017,3270412,71951829795.27272,227477.42424242425,6.79864481468192,10.315573507433363
0x3989549d3d35f78b043ebcce4bb253adc0f1c35d,524,833.8011226851852,1158.6908396304602,46296578,25874111752.396946,105567.18702290076,0.3261556,0.30167441386740107
0xfe939bea8df67d56325923ee9d7ce5240b5e493e,575,3195.3745833333332,524.5856429239068,94349695,73776608554.42609,257993.15304347826,0.314,0.8963057514040619
0x8a4b4bd8c5e842eecb2681b99dc5c25b8eb11710,3215,818.4272337962963,4243.935512892204,341970843,19439514697.398132,134401.96205287715,1.44989,3.259033453172888
0xb05584dcb71dde9bf66a8c52aac57a475756a216,25,808.2670949074075,201.98,2683439,40578416443.84,159109.24,0.26,0.7799999999999999
0xb3328bdfe097d07efaa575fe60e4d57ab49df9d2,303,1680.8658796296297,770.5722774687068,27340312,138560383563.42905,148119.68646864686,0.111881660266034,0.10018992864481738
0xab58f3de07fb3455d218438a99d69b3f06f23c49,421,1337.9388078703703,428.36135625203866,57432077,117942188909.82185,191421.34679334916,0.01,0.03
0x2b3a8d731550a67735934cff224eb7028ff6bb8b,340,1869.971863425926,95.37514796208865,36387083,52498780088.92353,162081.58823529413,1.094438569,1.029290372500772
0x034ae4509d1673064c15f8c9bf4dc3190f746ac1,674,1571.0001273148148,85.6427147539165,55937806,33265800993.452522,107660.87537091988,0.0202192,0.020615375251496152
0xc76f66368af0ea7f609b851ae01f8ca022bcae2a,544,927.2980092592593,2374.1074807666078,134576541,25123139322.85294,376451.5349264706,0.9349999999999999,1.852572535691923
0xc5c84134820491ac755385cda1f1c78fc00b4459,1280,2152.465277777778,5929.670626235498,179414269,96804082762.53203,205501.48671875,0.41999960000000003,0.9314501468148684
0x06697df880377d0c45fb94355b17ad1d70cf7bb3,656,1211.7031944444445,270.6319532881516,84926586,101451107014.06403,181122.0868902439,0.47069213636298013,0.8963917684833285
0x503279fd5ee47cd78e65b6773af21bc7722aa68d,2409,1542.359386574074,648.5718615885291,353993755,47753615429.54421,177471.22415940225,0.06120279152672166,0.11887935320875494
0x56bc20b0713718d6adc6f25cde43e1fb5dcb2800,230,1380.7374189814814,61.280427096342564,23022692,45617205026.430435,139782.86086956522,0.10041994745310831,0.30125984235932496
0x5e855ce7be7668c36b11e9123009858500b1c495,3572,756.518900462963,5218.343105117732,295059313,22365419332.42525,106118.10834266517,1.32286,1.8071571089421086
0x3d7a5f056c725d94315ade81db021f86d5a69df7,151,1259.3433449074073,4345.95608329587,16891770,98994670292.98676,142779.8940397351,0.1019186691864874,0.27376026582491286
0x3decc60a463ddd85fbd9a00c688fce327bd8e881,35,1140.3158101851852,1721.5947181351937,4191633,74186829355.28572,173388.42857142858,30.989471813519362,47.388039710764076
0x14f9ef8cd9b0f4e9228459ffd74006a51779ed87,17,1406.040798611111,2.52847524,1416196,82044952556.52942,98986.35294117648,0.10925,0.12557890945536995
0x79a94077ac9ff31a9e728a25bf9a549affea1632,413,1628.8633101851851,640.5660382105577,41862925,49271007286.12349,138250.40435835352,0.40004999999999996,1.1999833425927213
0x2da7e2f0eb6fe7ecf7dea7be0bb9c3cdf20ca508,293,1436.1166203703704,690.4445171,42187175,45650188817.040955,168333.61774744026,0.505,1.4984074879684766
0x97cdd6b65cc7ed9ce076312284ff1be5ae1e09a5,582,1437.0726736111112,1063.1385465663386,81243487,69686800470.71992,201917.6563573883,0.0,0.0
0xfb77a033cbf6980df6b3acdfc5df3f0a6d6225cf,439,1244.5978472222223,354.90741306892056,35490757,29242286943.287018,88132.79043280182,0.0,0.0
0x7ddba01cb6d0efb9183a2a95728c4573bb5ee196,337,1284.1215972222221,3666.181749074074,40535952,74286500981.78635,250614.94955489616,0.0,0.0
0x18dfcf27b23df6c30aa930ce96b05e22aeeb78c8,14,129.34265046296295,28.444399999999998,598596,17097453984.714285,48861.57142857143,2.8366800000000003,5.662405004377556
0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,3611,1472.7241203703704,547.110286407199,483491775,67213540986.024925,179274.1578510108,0.00165,0.003391533576422324
0x0e73d837b29ac157d072c946ad65d3fa9a5750ba,1167,1087.4483333333333,4516.554659414747,103196609,27673470256.43273,116659.36503856041,2.4924969,4.363942751249894
0x428deb2bda6b2e848708d480f010ac7eeabcd436,62,1034.532013888889,94.41078602324077,6399108,28779912966.35484,136495.9193548387,4.837929999999999,8.131370940013744
0x324455e3bf9a8b910f73f26e7af5c9a9110633d8,824,1291.9367708333334,518.1152604995725,96679009,68818049173.08252,149973.08859223302,0.2927662034482422,0.3268000514233227
0xf531c7a28a3492390d4c47dba6775fa76349dcff,2803,1333.6025,1921.7889021941614,380509192,54321330674.5437,188479.16303960042,0.14426455,0.2852838531889292
0xea026a64bec8edcf86a969b25b12f25629011dc0,1125,1359.6710069444443,258.20794876480124,105717920,52491651075.333336,139946.17066666667,0.00799,0.02059468135223267
0xf39b47b20699ba41f1d3bfdd06a0d8a5f89cdd5c,391,1265.2764467592592,1052.105477575449,39072483,86817700067.69054,136711.8976982097,0.3659,0.3726892673528445
0x23bcf6b5c991067846f8def2b9aa8a0d07b1abef,1870,1652.0934143518518,387.21078640543504,222929234,72700316121.51443,176938.2962566845,0.093,0.1861209284309532
0x1e218a3795479f1a9f0156f6e136db6f1613f7d8,413,2739.737222222222,1187.1239840517999,27157074,21380112736.336563,93052.66101694915,0.155,0.44858109634713766
0x7a75e85d6d3f0b6d7363a5d7f23adc25101131e7,312,1179.4476041666667,277.3872010342799,52792355,58831227353.1891,223409.97115384616,0.0,0.0
0x749bd6b114ba2e7a9092d4a293250e1f432ebc8a,2572,1670.319363425926,4740.533098469536,656448500,89667365898.04782,323069.2597200622,1.383655032,2.7673221327865485
0x2fc7b58f25c9f94933fdca993f701ae70820b5ed,355,1673.8641666666667,39.92842930131805,41505718,76070772177.89014,157667.6366197183,0.01928,0.04415637666294643
0x8bc25fb0b16bba927976554f03653d7865801620,542,747.7773726851852,722.1985292276289,69700989,33305511254.0,163216.73062730627,2.5100000000000002,7.496725952040664
0xbe82832f156b442ea91fbba6528a9e835894f625,40,1409.151122685185,114.50939558360619,2574807,66972422733.15,88591.55,6.3748854161580395,4.647453336970001
0xe47077596914155492988af74bb05610fde9b3d4,24,1018.2608680555555,51.851356680000016,1355402,27552505402.041668,114977.375,4.60806399,5.302670462495805
0xd451f752891b17c1341ca07dc106bffaf03520e4,1238,1051.3429166666667,688.9229396808923,129470474,24923071019.109856,158577.38852988693,0.072545,0.09166681092412891
0xff2ba16fd74389907f4e9ad808ef6c6b25e7e5c5,1401,2665.225023148148,2766.724904739814,155475249,110666906477.02426,160427.69093504638,0.029440102060585595,0.07424030854283108
0xde112b77a1a72c726d8c914c23dceaa53273c351,1019,1124.1911921296296,2631.7702806122256,172125978,34765968378.52012,212085.42198233563,0.095,0.1980530232033836
0xf753a11356cf480bb8e87c0e7b791218cf8912c8,313,1446.5766550925925,82.04999121542316,36215457,99390379397.05751,152065.5878594249,0.09096780035216552,0.14401396739759345
0xab2e8e1d50b81975ebfa8f396d7abb6de4eefcd9,70,1413.346400462963,15.732939351665241,6242828,72284322498.42857,115877.54285714286,0.02,0.06
0xc08fd8505a4665d5fe1a6b8eacb65ff7936ec3cd,824,1477.9922453703705,1358.1949634970506,100806863,82591776040.71602,181178.82888349515,0.05,0.15000000000000002
0xd13ba43ade61f578216c8826dab12ef3bffc5016,2087,1368.062986111111,2362.7118100641337,271597053,103565827228.38667,188354.59511260182,3.042870490649364,5.209882658266595
0x92b2549438cebc48c93de4ecabc46398da1f8e72,2021,1187.9674305555557,648.3384683541403,237547587,32089884699.873825,153972.5848589807,0.0,0.0
0x250425a869d967c8c64b2bc153456f49bba423e3,508,1468.818900462963,352.46246873215995,148585335,64469983297.96457,374122.90748031496,0.25,0.3232645975048923
0xcb2d982aec0d4e37156e5361252c331350c022dd,9,219.77890046296295,30.094224324048028,1016993,7460117413.222222,150399.88888888888,3.343802702672003,4.54767469557022
0x52065b858ec5928246bdeecf82aeb0231d335291,1694,1464.9380092592592,2671.742932201356,205989275,68386531620.990555,169800.5678866588,1.3000030999999999,2.9681630581961786
0x3d2b8879f97e413b2609f9844a5fc8db8fe4f6f8,283,1025.412037037037,517.0431788301173,48154061,13478501624.84099,271674.7314487632,6.93,10.95628130343503
0xc68324cd902bb6189db135e28c64aa332fb76680,4574,1067.6183912037036,4134.342655805114,699550928,20023710726.787712,180538.54940970705,0.0026340639522785597,0.005588513666550888
0x999f717192f59f45a160a418c576fe656a2b69f3,31,1202.2821643518519,1020.4625726994891,2892849,83213179028.64516,139436.16129032258,0.1037234959469802,0.1383438756443567
0xf9ed4de3793bc577c8eb1a269387d28cf11def2d,563,1430.7448032407408,244.49504310251498,78168905,57304903336.0302,191849.04440497336,4.33174,12.889726872529145
0x460a1628fbbbc3051772f6281a6cfab2aeef9e88,189,2589.4651388888888,1194.9104448151807,18780229,45084954551.809525,132623.6349206349,0.05399999999999999,0.10556514576317316
0x97da66a5e8d2a45f5bc930174c88112d9fffdcfd,41,1280.9679282407408,109.0888146506297,4030078,74451455233.17073,131327.0,0.6598921613674795,1.9796764841024383
0x72809c6bfa9cd0e5710aad436185fd7a04b70fb3,1087,1465.6622800925925,819.59057316427,108447579,61933990644.36983,125831.60349586017,0.4473134433688169,0.8668615288233056
0xd6a3a233e4a732cb4e8c1a2dec1b0c4bffe9cb6a,308,1436.283263888889,256.50132615322616,38184342,66565987575.06169,177556.06493506493,3.15795,6.3165965378912725
0x2f2418f547582c327e68f97d820484a76fbc7c72,127,1467.3005902777777,31.26599354153482,11126245,85443435894.62204,123675.15748031496,0.14690418815348197,0.43710747655342524
0xe130df8bc4aa17d660f32007bfec9818bb5e6310,59,417.50528935185184,104.07285560221133,10507479,17178596498.220339,239901.5593220339,1.8571654800011141,5.271569304345024
0x9795a9baac2f17e7c7f11686bc6bc2afc3d84612,2079,1643.9385763888888,2254.9382396975925,370808457,47391964951.39875,218772.68975468975,0.312,0.8967140012289314
0x4836ae11037f696693c2916834754fa6c2ecc27d,3225,1176.331863425926,25869.62632517859,500677144,83801158466.14667,236285.29798449614,0.33153143322680434,0.4879269139851168
0x9798a6db2165624b367ab2da32fc676594b4ceb2,381,1178.4503935185185,6269.500797898842,61524220,112439168221.14961,242883.81364829396,0.0,0.0
0x4c89db12a2dbc077c41100df96f40dc858ed82ab,599,1278.4180902777778,1079.913154457366,62694023,51704981713.3773,152979.73956594325,0.025069,0.05041421276782967
0xbeb5e0a2d50ad637936e7cb34f2213c6fa4de763,176,1147.1413194444444,706.5723845621474,7959943,27049454528.113636,61809.232954545456,0.0006029698240903999,0.0018089094722712
0xe848c2f2bd31117f3a426e96c78a7ecd1ef8d8e1,194,1437.9503703703704,38.50573716898177,18036504,87708581420.78867,134817.88144329897,0.005,0.007655063683601855
0xbce3e29641b2083716e023f0bb56635d3062c8c3,1567,2622.882986111111,34962.89261394504,344585211,122702280666.4014,329942.6892150606,15.0,45.0
0x22154ec3f542483b2c35d67cb5e75a905338c259,6582,1212.117210648148,13985.45564827661,604032783,49619930808.73048,141025.49209966575,5.238588416000001,8.551724768645396
0x727ddd50497df9e84a956918fd636df802ea0eb6,1158,1375.8198958333332,225.76569805448352,178213535,77979250583.6114,208453.7348877375,0.10551771843786033,0.08837113898187206
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,510,1463.5312152777778,1221.5395018800898,70957324,46041919535.38628,211779.7588235294,0.0,0.0
0x05a6e8868f95aa2942c08d2f6ff3b3554dc4f39c,60,1208.8566319444444,211.45191,8776964,125909536084.55,203448.68333333332,1.2739,2.103150230012112
0x2604fb7b2c561d6a277a0ec8c2308a26cee18272,1463,1426.8467824074073,1256.123915513343,183839233,80794290027.68147,188125.64319890636,0.1,0.30000000000000004
0x3d9d23547afff889225be618df19f697279b63b5,228,1354.4500925925927,318.92827754386633,32243196,93177558120.38158,200499.8552631579,0.11466182346391462,0.21118031691857045
0x7a6b049d83554da1175d65be3f6264a74a05ae17,9989,594.1462615740741,3642.404150191661,1642416530,27081922904.596157,197925.72309540494,3.366788049919736,9.715542291429152
0xc6037e256fd77432550ad2dd965c1d1bf66b945b,78,1372.266863425926,12.592206937197695,6601968,62225996238.65385,139396.5128205128,0.0974939983698961,0.09393200159002746
0xd923d1091e40870c10e983f82b9a07ac64940853,298,1462.2361805555556,368.8134713325144,41674624,97526956396.73154,183124.29865771811,0.2621337653232022,0.7150744147443855
0xd18d8acffe5b52bea989e11d70d70cf8e56f2959,694,1241.0809375,408.77233836247285,72607595,57344226060.78242,135734.9870317003,0.3625833898565253,0.45036038420603214
0x24d02e64d4a2580d570666546ac937adab2b3e08,4174,1865.0976041666668,3329.700590738897,657168675,42266353763.19358,249352.21969333972,0.9339999999999999,2.802
0x1b57d440351f566ab96d90d606dd2b4f96dbe864,2365,784.6916782407408,16844.70534223616,224249623,41877413469.644394,130827.57589852008,0.19833807949339577,0.46331431430768
0x2612c0925af55d20ef22694c30ea2b6a4610fe14,15,822.6358449074074,1800.559420505295,991402,23723068570.933334,140644.0,159.05174449275563,315.519575453091
0x3db6fddaeab64679d5b178fe806d3b4d73b7fb3a,264,1474.889861111111,3150.0522564241646,31492218,76208115787.83333,166526.79166666666,0.9990938774976474,2.6789034119112705
0xb4012cb21e1c2c89a9766a734e35b95ff8346df3,158,1162.0611458333333,327.411307111079,19505440,137029236972.46202,171396.5,0.0,0.0
0xde2b87d1539904f4b37e98c0d5ce383e890006ef,161,1170.1119212962963,3039.8557935392932,10574488,142420611250.06833,82007.80745341614,0.23644393377875086,0.5194773511580817
0x713bbf05b73c5beb35023720e913bfb14a337d75,471,1457.0177662037038,710.3797024119477,64347651,66404892503.05733,255246.22080679407,0.7142694267974173,1.5421574560417233
0xbc77b6d3cd01cf602685605b56809bc9308814c9,69,1192.4153356481481,157.67102119345256,7273010,123663552970.21739,143357.79710144928,1.345,1.5539385444733649
0x6e21b422ac130e4f78991d89fca78cdf54c802f5,1762,1290.271087962963,4257.555123588026,836161622,74059509763.40636,617788.6293984109,0.7918624674444166,1.9683396592030398
0xdb6261e7ad1cfc687cf7d8777d5b6759af5c242e,14,1403.268298611111,1.6935006,1199542,83464468642.64285,121154.64285714286,0.0437,0.07279567294832846
0x1e8141746d6bcb76481431741fbb2ceb57369f27,45,1250.0144907407407,105.603895,3491262,19302609919.68889,119292.13333333333,0.1638,0.2869804174503898
0x3156132953f788f66b720f07a9e7870cbfcf7fbb,1413,811.9127893518519,2239.1882833926006,208058580,21533497403.450813,282848.050955414,4.162946277408973,4.841550796911983
0x4ce96aacbf4a605084d757141be016de8431b285,1987,1664.5832175925925,2136.4675875391385,314414064,61567887409.73779,223676.26069451435,0.006688159943330862,0.019445373696979115
0xaae62238c1582b625abd30717ec5408b436803d5,33,946.2847916666667,124.81474,3249753,21753929199.424244,147594.33333333334,0.27649,0.4193309920575869
0x1d9d445871b878f870bc5ef935b8069147a5cef0,918,1430.1227083333333,627.1479923416742,99471897,74888336996.52505,150814.27777777778,0.19349999999999998,0.2994666091570144
0x4ccc0aa065a37a3589e2db6e165d2f8f522e9fa2,1222,1470.1318171296296,1278.5626842992524,148492010,62582372102.75696,161844.47217675942,0.4074999999999999,0.741833033775121
0x95039538e5655ce0d52f46204de234c11004ef0f,258,1365.1872569444445,430.53144838586275,38124051,38229880193.387596,192127.74031007753,4.028781390929358,11.979708866414715
0x76a3e759ef94b344723cf6dcba2a0a88ac69f370,19,1385.4732407407407,2996.0,2417990,321245906380.0526,183451.8947368421,0.0,0.0
0x98f1e320dc68915c8d5552549079183e589db8e9,28,1234.270300925926,120.42880306670078,3027090,106976528466.71428,222179.2142857143,0.8066000000000001,2.037201865304467
0x03de089093adcf49856a542ca3a0836e45e23d70,408,1471.0428240740741,104.56645356943243,74905844,58887737512.4902,250895.78921568627,0.2950926980211718,0.3027861341799644
0x764ccc835d44a5f52ac5d6212ffce7cb419c262b,506,1529.098611111111,124.1475742639414,53642666,82688157494.66997,134254.39723320157,0.4401928957220136,0.6333239330957363
0xf4e423ce220e4d9fedcfebcd755ff9d37dc244b2,2938,1147.9294675925926,11397.679572662746,372063805,32528009541.086113,171274.57283866577,0.288199,0.22406408103263672
0xad3171606574a8770c307566f90207f510f74f42,143,650.6700115740741,1007.3924801992014,14709946,28889698580.811188,160471.85314685316,0.21000000000000002,0.5974110812497538
0x04fd71a7c80dee02cec42ca7c6941d0940cbf55f,1469,1652.1450347222221,19756.783091216967,358263326,100309556842.48128,346427.8168822328,0.1,0.30000000000000004
0x1b63142628311395ceafeea5667e7c9026c862ca,1133,3498.5841666666665,48196.03296318987,108334435,57593879800.23036,135869.6822594881,0.11000000000000001,0.33
0x131aa683891c534828ae98c4f743aba334769371,2199,1460.2608217592592,613.8257652683737,312200861,80550493398.73943,189142.39472487493,0.2603009320349156,0.5274885675338695
0xc5352fa0ea1c08893029f2b5332be7d5ca3edf61,1105,1410.8502777777778,295.9891381929459,132194202,43665542943.10769,193844.2588235294,0.03086113014393093,0.05332180266262936
0x4f6b53734f0052e3245e2db6f34c6722e9a2661f,927,1388.4429050925926,711.518659032362,126793401,41338444332.0712,169969.40021574972,0.34099999999999997,1.019671025380245
0xcb0487517706d87e9f2a78efc9f1ae4ccd4d99c4,617,1099.4132175925927,849.0755227191378,48107599,29206270453.230145,97155.09562398703,13.182517501847821,15.374361368397006
0xd31662efc69b1f01fb5b583f3651e55937f78148,24,868.0069560185185,224.7440887601,1048917,20187295667.416668,126805.16666666667,5.13631,9.015393196355886
0xab94868be77fab48b80886b7a2fdba9c36c0806d,438,1344.7335532407408,284.00296610537254,52694932,70375591717.03424,166608.71461187216,0.13053904669809896,0.2142880249688238
0xd3729b43e91e60514722c74474401623d57f2442,143,1546.2086458333333,315.26029145,13225671,87247813148.99301,142494.53146853147,1.0700777,1.3490492119769428
0x5b0e756e2663338976b31c3eec7d752896c186c1,169,1040.1775694444445,760.9625928042989,19088099,42391759797.44971,154019.07100591715,0.9268189991691941,1.733420589154944
0xe80c02e2b6f537a093e4d39483fd9bd7d95e552d,430,1407.4608217592593,72.05182395776028,38256520,50119420038.99303,126188.0953488372,0.33276939834492414,0.4165372857345467
0xb65b4fd4dcb639b400fbd3d0ee5d272b5e49c2a8,681,612.5619560185186,2973.5277039900634,66226086,11620354084.967695,114358.86930983847,0.3,0.9000000000000001
0x0fd3e2c50ee69fd59e3ad545fc07587adb6fb39e,1390,2644.321828703704,1304.8458208551795,143941800,62872417038.35396,145062.73165467626,0.0,0.0
0x9319425d1b11450ac3ff651f2d9e0bf701724554,413,1312.0746064814814,1715.2293187649148,42294775,70124956710.76028,138944.30266343825,0.0050688434214840325,0.014978458550040935
0x1de4d49959eafa01ab3706aa20707a3f1dbe2424,1413,1902.0989699074073,1167.1690255678852,151718902,46235496086.755135,143704.32837933474,2.4389998999999998,4.608458218298186
0x01de321ebe92e51b1cf0610cfed109c0877ff980,434,1101.4012384259258,3936.3155423256253,55592105,57101168029.258064,177761.37096774194,15.750753227562537,18.722841556477753
0xbe57786cf1944300a587dda6e60e121fd0b39a9d,754,1459.945150462963,311.93982009808127,102533736,68986179320.55305,193268.89655172414,0.006627962634626343,0.011412331965891972
0x47064a752f8fe00e07833ea607031e8b44c099e2,207,1409.1708912037036,229.11290277974234,26629446,99217801540.9227,458887.0724637681,0.45426,0.5783204374738974
0x65caf539737cf2ceee75f45cb8ed044de262eb37,4,720.4758449074075,120.0272,133318,21410923210.0,129864.5,30.0068,30.002500158153484
0xedfd9eb455c1b1d547f45d2831ebaf96e9744f65,50,793.5411226851852,207.48308599340248,7990012,21546132071.36,304384.56,2.790800566106435,8.365734074876237
0x9aae5b185f764c5f1e06ea3967bbae3adf39b0f5,2275,1423.1609837962963,459.47947325095765,389616538,60657541943.486595,238562.77274725275,4.1618738035016e-6,0.000012485621410504801
0x504f4d644bb6dd5712b0e193ed838fe938f57618,129,1365.3988310185184,116.12191516277296,17370567,94907209079.8062,181508.67441860464,0.09799013735699999,0.28414317200118244
0xe6030d4e773888e1dfe4cc31da6e05bfe53091ac,1266,1319.061539351852,859.8972623176754,356219090,51667169048.85703,359996.01579778834,0.31071875000000004,0.9321562500000001
0x06b29921108962c257b9f4f7181e57282044ec3b,415,951.6096759259259,367.5295230865735,28454063,26164159647.163857,97771.29397590361,0.5692809424001185,0.9213553881944391
0xdff17f9de0a27a4267de8fa9ee1e3397f18b020a,46,975.4134837962963,427.9111492667636,5339212,19222707726.760868,195892.73913043478,19.192206033999998,38.45923902961137
0xe0f5afbfa874cef79e67deb4f9bdbf96f36c9083,3627,1426.2952777777778,3079.852960222089,462401185,76509802420.04742,162617.44692583403,0.744,1.439834712736153
0x3cc066f2ad097249ca8a39c645477f66381cfa33,18,1081.4172337962964,348.32312530153496,1784055,39748786546.05556,116626.66666666667,19.822312530153496,41.29648870588002
0xbc3ac1ec5f155ab95551780cd4575e48da26cc12,1328,690.0358449074074,2988.3295930163554,122671601,27880985102.236446,111076.2251506024,11.2000001,17.803370404504875
0xe1d02f363e191b176b07365beda96ee081568b06,25,2834.7139814814814,820.876318307,1364292,35882210453.0,74540.8,71.16634512990001,59.196349234029704
0xe6cb14d84dd6e7d64d8024cae0daab9fb300b683,27,2751.406412037037,160.22217323,947023,59088292832.07407,50303.62962962963,4.37785,5.409895655417024
0x1ca5281a4645b5a2ab4ffd9b95aff739689e6b65,409,1160.753923611111,1893.698606763313,62972293,70107233089.54523,202828.95599022004,2.170701,5.949472858044568
0x7044b3fbbc4157fd5d3f97c188458a99e0ee43cd,863,1479.1177546296296,318.68822433201046,113524702,79742760846.292,173129.54229432213,0.2681,0.4556736661252217
0xb28fc349b02d30ff42fbdb9a1234c11a7e1bab44,99,731.5315393518518,34484.96523170443,18371753,29903713973.555557,241240.14141414143,312.60999999999996,785.0717093998481
0x13e89fbe1b1ec29ae3e0c2542c4812e1511f48d8,459,1286.1997685185186,6460.224374340721,49726382,142859014168.29846,147393.4596949891,2.397201330411842,6.536846536756648
0x1fee17539596b7dcee1d1ad9f3240f9c242451df,524,2702.9528587962964,211.7150980382393,70941257,58970580145.81298,233100.71755725192,0.37473473232476395,0.6597837046340101
0xea09c52bab89d5f851894606b3370207022d7aee,204,1469.6716898148147,113.9000295500887,24146664,76023062065.89215,162402.75490196078,0.122,0.18208789086592223
0x907deb1ab56fd47eff1bedad7646bfbd2245c418,48,1505.1189699074075,51.704570911,6578257,102679420320.125,190692.3125,0.031,0.08971621926942755
0x0140019cff69432ea617c474cacf9e883717f5f0,8,331.02417824074075,77.45,249452,14106905289.5,35785.375,9.68125,14.285765150579092
