token_id,year_month,total_offers,unique_makers_count,mean_offer_price,std_offer_price,median_offer_price,highest_offer,lowest_offer,mean_price_residual,std_price_residual,mean_time_residual_hrs,std_time_residual_hrs,offers_above_sale,offers_below_sale,duration_offer_days,time_since_last_offer_hrs,offers_in_7d,offers_in_14d,offers_in_30d
2979,2024-02,5,2,0.007519999999999999,0.0012400000000000002,0.0069,0.01,0.0069,-20.982479999999995,0.0012399999999999523,113.5415,220.75234121772058,0,5,22.110034722222224,-172.57111111111112,3,3,5
2988,2025-01,32,3,0.017968750001052813,0.006105757397707885,0.021,0.021,1.669e-11,-15.772031249998946,0.0061057573977082,-255.29119791666665,173.0339645559424,0,32,21.78884259259259,-459.1972222222222,32,32,32
2992,2025-01,32,3,0.017968750001052813,0.006105757397707885,0.021,0.021,1.669e-11,-15.972031249998949,0.0061057573977082,-113.51758680555555,176.35803920814666,0,32,22.489421296296296,-329.40833333333336,25,32,32
2997,2024-12,14,6,4.972142857147433,7.792268309556452,0.01,17.95,1.905e-11,-13.378357142852566,7.7922683095564516,52.175873015873016,135.78609597652982,0,14,25.579502314814814,-131.92472222222221,13,13,14
3003,2024-05,15,5,1.0378133333387658,3.8651837141086762,0.0069,15.5,1.539e-11,-12.530186666661233,3.8651837141086767,48.78433333333335,194.79189065971937,1,14,26.03462962962963,-381.5925,8,15,15
3004,2024-03,6,2,0.0064,0.001118033988749895,0.0069,0.0069,0.0039,-15.2936,0.0011180339887499372,-72.98583333333332,232.7493810070869,0,6,24.048958333333335,-338.18083333333334,4,6,6
3006,2024-04,1618,6,11.670981458590862,1.2155967243627601,11.83,13.3923,1.4369e-11,-2.828018541409139,1.2155967243627601,42.946259957423436,137.03606693610638,0,1618,28.981493055555557,-291.71805555555557,1165,1615,1618
3010,2024-11,776,2,11.741994201030925,1.5953636977013035,11.31315,18.9289,0.01,-2.758005798969074,1.5953636977013037,310.94837664662083,192.5210929770048,48,728,29.74332175925926,-59.22555555555556,229,405,776
3011,2024-06,11,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-9.843099999999998,1.7763568394002505e-15,302.9208838383839,215.05736173816055,0,11,26.26121527777778,18.253055555555555,4,6,11
3013,2024-05,11,3,0.006109090911818182,0.0032241854579884406,0.0069,0.012,1.5e-11,-11.483890909088183,0.0032241854579886523,326.41545454545457,230.7017686851809,0,11,27.18773148148148,-88.80611111111111,3,5,11
3015,2024-02,5,2,0.007519999999999999,0.0012400000000000002,0.0069,0.01,0.0069,-23.03248,0.0012399999999999523,163.5248888888889,220.75774599727254,0,5,22.11023148148148,-122.5911111111111,2,3,5
3016,2024-05,8,2,0.0075375,0.0016866664608036765,0.0069,0.012,0.0069,-14.2924625,0.0016866664608038578,-332.73027777777776,236.70084660761313,0,8,26.035810185185184,-692.4680555555556,8,8,8
3019,2024-03,359,7,12.597864066852688,2.528946900869901,13.2207,14.1566,1.817e-11,-1.0521359331473155,2.528946900869901,-202.0983132157227,113.95728343454054,75,282,30.341898148148147,-358.6252777777778,350,357,359
3023,2024-12,10,3,0.007000000006406,0.004582575685170514,0.01,0.01,1.905e-11,-16.631989999993593,0.004582575685171386,229.17605555555556,157.08535236185503,0,10,25.579733796296296,56.00055555555556,3,9,10
3025,2024-01,8,3,0.176075,0.4474815911018017,0.00695,1.36,0.0069,-24.833925,0.4474815911018009,248.20499999999998,196.25589720576582,0,8,25.15565972222222,-92.30833333333334,2,5,8
3028,2024-11,1,1,0.01,0.0,0.01,0.01,0.01,-10.5814,0.0,-154.76444444444445,0.0,0,1,0.0,-154.76444444444445,1,1,1
3030,2024-11,2,2,5.155,5.1450000000000005,5.155,10.3,0.01,-6.643,5.1450000000000005,97.18430555555555,157.27541666666667,0,2,13.106284722222222,-60.09111111111111,1,2,2
3040,2024-06,12,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-11.433099999999998,1.7763568394002505e-15,-401.07673611111096,209.1071011227142,0,12,26.26119212962963,-674.7472222222223,12,12,12
3041,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-24.993057142857143,4.948716593042402e-05,-18.822619047619042,183.63792843127095,0,7,25.15646990740741,-395.2236111111111,6,7,7
3042,2024-10,55,2,11.233676363636365,0.6640061784936087,11.397,11.9934,8.9086,-0.7463236363636367,0.6640061784936084,-230.52861616161618,96.49198969359807,1,54,17.341273148148147,-382.28833333333336,55,55,55
3044,2024-04,22,3,6.309154545454546,6.620968996283858,2.1887,14.6927,0.0069,-3.8908454545454543,6.6209689962838585,-128.11231060606062,223.0423639811004,10,12,28.99306712962963,-364.85583333333335,19,22,22
3051,2024-07,189,3,8.512828571428626,1.9164709896049965,8.8641,9.7003,1.0369e-11,-0.7871714285713743,1.9164709896049965,38.269379776602,88.21505098778151,17,172,29.49050925925926,-14.934166666666666,182,185,189
3055,2024-12,9,3,0.006666666673784444,0.004714045197844259,0.01,0.01,1.905e-11,-20.093833333326213,0.004714045197845156,-409.5947839506173,165.33223789315525,0,9,25.579733796296296,-585.6430555555555,9,9,9
3057,2025-02,331,2,12.902870090634442,0.4376653711241737,12.72,13.51,11.81,-0.7871299093655583,0.4376653711241737,25.534734810339046,59.68891550916933,0,331,9.085092592592593,-66.78694444444444,331,331,331
3058,2024-11,2,2,0.0050000000055115,0.0049999999944885,0.0050000000055115,0.01,1.1023e-11,-11.30999899999449,0.004999999994488746,-45.30819444444444,96.5598611111111,0,2,8.046655092592593,-141.86805555555554,2,2,2
3059,2024-12,10,3,0.007000000006406,0.004582575685170514,0.01,0.01,1.905e-11,-21.30299999999359,0.004582575685171386,-440.8471944444444,157.0854464063323,0,10,25.579733796296296,-614.0163888888889,10,10,10
3082,2024-02,12,4,0.0923,0.27368723938101314,0.0108,1.0,0.0069,-24.907700000000002,0.27368723938101314,-36.06476851851852,172.92047448089977,0,12,26.10421296296296,-544.4769444444445,12,12,12
3083,2024-03,7,3,0.005485714288814287,0.0024671722156142193,0.0069,0.0069,2.17e-11,-21.994514285711183,0.0024671722156147722,-162.75317460317459,231.4560286655774,0,7,23.950162037037035,-460.8486111111111,7,7,7
3084,2024-07,7,1,0.006900000000000002,1.734723475976807e-18,0.0069,0.0069,0.0069,-9.1631,0.0,142.96111111111114,187.66825666558154,0,7,23.881527777777777,-102.71138888888889,4,6,7
3088,2024-04,13,3,0.00583846154121677,0.0024895283583677695,0.0069,0.0069,1.7818e-11,-17.994161538458783,0.0024895283583682938,247.0087606837607,218.30790238217426,0,13,27.866168981481483,-34.20583333333333,6,8,13
3093,2024-02,4,2,0.007675,0.00134233937586588,0.0069,0.01,0.0069,-21.671324999999996,0.0013423393758658282,170.29076388888888,214.7401398327223,0,4,22.110011574074075,-170.2411111111111,2,2,4
3096,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-25.34305714285714,4.948716593042402e-05,268.80670634920637,183.63784687924988,0,7,25.156608796296297,-107.58055555555555,1,4,7
3101,2024-10,5,3,6.1914,5.051992185267115,10.31,10.32,0.003,-5.0886,5.051992185267115,50.27716666666667,176.247297159505,0,5,19.968599537037036,-275.3436111111111,3,5,5
3102,2024-03,6,2,0.0064,0.001118033988749895,0.0069,0.0069,0.0039,-13.0236,0.0011180339887499372,142.3747222222222,232.32153779765156,0,6,23.94917824074074,-120.79166666666667,4,4,6
3108,2024-06,1658,9,11.073175150784076,1.7201595080988572,11.838249999999999,12.2288,0.0069,-2.6058248492159226,1.7201595080988572,129.3989646160032,90.68759702579007,0,1658,29.88292824074074,-488.0061111111111,1473,1658,1658
3111,2025-01,33,3,0.01806060606162697,0.006034945674385459,0.021,0.021,1.669e-11,-13.571939393938374,0.006034945674385773,357.95216329966325,173.2975425501268,0,33,22.38883101851852,143.8513888888889,2,20,33
3112,2024-12,2018,7,18.066128444003997,1.9258621916254313,17.8678,25.0,1.905e-11,-9.93387155599601,1.925862191625431,-226.31289739566128,202.728195857859,0,2018,30.965717592592593,-640.1433333333333,2018,2018,2018
3114,2024-03,926,6,13.495314038876892,1.7696582326683472,13.341,22.35,0.0039,-4.744685961123109,1.7696582326683468,-403.49934965202783,162.7121062866265,5,921,30.982453703703705,-642.2958333333333,926,926,926
3122,2024-04,36,5,3.2232694444495893,5.419050130571252,0.0069,14.167,1.1239e-11,-8.64423055555041,5.419050130571252,-70.03579475308642,201.5401131277181,6,30,29.329166666666666,-392.5908333333333,32,36,36
3123,2025-01,32,3,0.017968750001052813,0.006105757397707885,0.021,0.021,1.669e-11,-13.692431249998949,0.0061057573977082,103.53453125,172.56854265854585,0,32,21.736226851851853,-99.99333333333334,25,25,32
3130,2024-03,10,5,1.503840000007058,4.498720993835779,0.0069,15.0,2.198e-11,-19.74615999999294,4.498720993835778,-225.2313333333334,222.0733288362161,0,10,24.0465625,-574.4786111111111,10,10,10
3136,2024-07,7,1,0.006900000000000002,1.734723475976807e-18,0.0069,0.0069,0.0069,-9.343100000000002,1.7763568394002505e-15,-2.089246031746029,187.66763365522826,0,7,23.881527777777777,-247.7577777777778,5,7,7
3138,2023-12,1,1,26.3,0.0,26.3,26.3,26.3,-13.7,0.0,-112.28416666666666,0.0,0,1,0.0,-112.28416666666666,1,1,1
3139,2024-02,5,3,0.00814,0.0015186836405255708,0.0069,0.01,0.0069,-21.79186,0.001518683640525512,182.63844444444445,208.0604062900341,0,5,22.110069444444445,-117.90777777777778,2,3,5
3142,2024-04,11,2,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-12.9931,1.7763568394002505e-15,62.42361111111111,208.61983554158343,0,11,27.86608796296296,-263.1666666666667,8,10,11
3145,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-24.07305714285714,4.948716593042402e-05,84.05746031746033,183.63112964608595,0,7,25.155671296296298,-292.2888888888889,4,7,7
3147,2025-01,32,3,0.017968750001052813,0.006105757397707885,0.021,0.021,1.669e-11,-13.072031249998949,0.0061057573977082,153.5734982638889,174.1959698059989,0,32,21.98521990740741,-52.49916666666667,23,25,32
3148,2024-05,11,4,0.006109090912453637,0.0032241854567844003,0.0069,0.012,1.839e-11,-13.213890909087548,0.003224185456784312,128.93391414141414,218.48692827132996,0,11,26.03582175925926,-272.8538888888889,5,9,11
3153,2025-02,53,2,12.502830188679242,0.5864552206955758,12.33,15.0,11.88,-2.4971698113207563,0.5864552206955758,11.5058857442348,71.53923030867084,0,53,7.896238425925926,-111.16,53,53,53
3154,2024-03,7,3,1.9197714285714285,4.6867838027232915,0.0069,13.4,0.0039,-11.18022857142857,4.686783802723291,108.78059523809523,217.71953569191024,1,6,23.946585648148147,-140.54333333333332,5,5,7
3157,2024-11,577,4,12.32406013864818,1.4555424347700316,12.11,19.0991,0.01,-1.3659398613518192,1.4555424347700316,-119.65457298286154,185.20186898894715,44,533,29.79309027777778,-447.8375,540,577,577
3163,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-19.9731,0.0,-204.18883333333332,238.78194945566062,0,5,23.94615740740741,-503.2161111111111,5,5,5
3167,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-26.693057142857146,4.948716593042402e-05,-287.4660714285714,183.62903677244253,0,7,25.155543981481483,-663.8008333333333,7,7,7
3170,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-17.4331,0.0,-87.15461111111108,239.38013499940496,0,5,24.045671296296295,-388.0988888888889,3,5,5
3174,2024-06,4625,6,12.05902588108108,1.8779904258370368,13.03,14.83,0.0069,-2.7109741189189185,1.877990425837037,89.44800792792795,226.3496108515571,20,4601,29.985347222222224,-306.1691666666667,2359,3950,4625
3175,2024-08,9,2,0.007244444444444444,0.0009742360096347989,0.0069,0.01,0.0069,-13.412755555555556,0.0009742360096347613,231.99064814814815,227.98973331711886,0,9,26.19681712962963,-42.899166666666666,4,6,9
317,2024-01,23,5,2.1565086956521737,6.964791572081183,0.0069,24.75,0.0069,-24.843491304347836,6.964791572081183,93.29531400966182,172.56802452191047,0,23,27.481087962962963,-266.0677777777778,15,19,23
3182,2024-02,4,2,0.007675,0.00134233937586588,0.0069,0.01,0.0069,-21.512325000000004,0.0013423393758658282,257.70902777777775,214.74662539158038,0,4,22.110069444444445,-82.82833333333333,1,2,4
3193,2024-06,11,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-12.473099000000001,1.7763568394002505e-15,-399.8020202020203,214.99535192193616,0,11,26.262534722222224,-684.7236111111112,11,11,11
3198,2024-02,7,4,0.005814285720895714,0.0038948422100904792,0.0069,0.01,2.31e-11,-22.294185714279106,0.0038948422100910447,189.97869047619048,202.75838229098537,0,7,22.110069444444445,-46.742777777777775,4,5,7
3210,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-13.093099999999998,1.7763568394002505e-15,-9.810500000000001,239.37897357295083,0,5,24.045439814814817,-310.74888888888887,3,5,5
3216,2024-11,1,1,0.01,0.0,0.01,0.01,0.01,-9.99,0.0,261.9736111111111,0.0,0,1,0.0,261.9736111111111,0,1,1
3218,2024-04,12,3,0.006325000001058334,0.0019070592509442604,0.0069,0.0069,1.27e-11,-12.941674999998943,0.0019070592509444623,-282.83222222222224,217.40554087656622,0,12,27.86603009259259,-634.3030555555556,12,12,12
3223,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-13.3321,0.0,-12.150111111111107,239.37540861059153,0,5,24.044849537037038,-313.07722222222225,3,5,5
322,2024-01,21,3,0.007738095238095237,0.0035695105961030017,0.0069,0.0237,0.0069,-21.8622619047619,0.0035695105961030056,-45.82810846560846,177.43880457335194,0,21,27.480775462962963,-421.5316666666667,17,21,21
3231,2024-02,497,12,24.90743641851123,3.3493631433106983,25.51,28.9,3.888e-11,-14.59156358148877,3.3493631433106983,54.25813380281689,232.4034504735652,0,497,28.835185185185185,-332.375,303,399,497
3235,2025-03,942,5,12.890276008492568,0.46714124515781325,12.87,14.01,11.91,-1.9897239915074316,0.46714124515781325,-53.75324811276245,111.50109922318548,0,942,16.696516203703705,-235.9886111111111,942,942,942
3241,2024-03,6,2,2.3257499999999998,5.1851062296253865,0.0069,13.92,0.0069,-13.17425,5.185106229625388,15.090555555555548,218.5826669785878,0,6,24.04451388888889,-283.435,4,6,6
3255,2024-06,11,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-9.6891,1.7763568394002505e-15,112.91194444444444,215.05907533318603,0,11,26.262534722222224,-171.7836111111111,6,9,11
3256,2024-11,956,2,11.75793807531381,1.672311347746381,11.0292,19.019,0.01,-7.192061924686196,1.672311347746381,356.16150801952585,189.4919737479095,1,955,29.8925,-19.763333333333332,187,420,956
3261,2024-07,7,1,0.006900000000000002,1.734723475976807e-18,0.0069,0.0069,0.0069,-9.4431,0.0,-292.6129761904762,187.67649861797668,0,7,23.883263888888887,-538.31,7,7,7
3263,2024-08,15,4,0.8376800000044435,3.116888022198727,0.0069,12.5,1.3e-11,-12.08231999999556,3.1168880221987276,56.464740740740744,178.36046649028006,0,15,26.198310185185186,-201.8738888888889,11,13,15
3265,2024-04,1525,6,11.551538426256467,1.4151668294768072,11.773,13.496,1.274e-11,-2.9384615737435347,1.4151668294768072,121.84876375227685,124.72793643864043,0,1525,20.0,-167.9063888888889,951,1525,1525
3267,2024-11,1,1,0.01,0.0,0.01,0.01,0.01,-13.290000000000001,0.0,-91.17722222222223,0.0,0,1,0.0,-91.17722222222223,1,1,1
3274,2024-09,6,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-11.5931,0.0,-212.48745370370366,171.50729077971334,0,6,17.811203703703704,-352.66,6,6,6
3279,2024-12,6,3,0.005000000010676666,0.004999999989323333,0.0050000000125,0.01,1.905e-11,-18.874899999989324,0.004999999989324285,-8.721851851851861,178.21264640428117,0,6,21.84574074074074,-145.49805555555557,5,5,6
3282,2025-01,32,3,0.017968750001052813,0.006105757397707885,0.021,0.021,1.669e-11,-14.182031249998944,0.0061057573977082,102.1643576388889,174.45138707497983,0,32,22.143680555555555,-106.73583333333333,25,25,32
3285,2024-04,385,7,10.650250389610457,2.079804755872625,10.8202,12.05,1.2639e-11,-2.1987496103895445,2.079804755872625,109.90303751803752,47.86454501560567,0,385,27.86603009259259,-175.50333333333333,380,382,385
3291,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-26.09305714285714,4.948716593042402e-05,-305.58948412698413,183.62807309445486,0,7,25.155856481481482,-681.8819444444445,7,7,7
3294,2024-04,11,2,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-12.2731,0.0,-142.56247474747474,208.6203991758551,0,11,27.86601851851852,-468.13944444444445,10,11,11
3295,2024-01,7,2,0.006942857142857144,4.948716593053948e-05,0.0069,0.007,0.0069,-22.25305714285714,4.948716593042402e-05,-90.54063492063491,183.6207885604791,0,7,25.15482638888889,-466.81055555555554,7,7,7
3298,2025-02,953,3,13.03632738719832,0.5792669553102175,12.9,14.23,11.03,-1.1136726128016794,0.5792669553102174,-147.06494083012706,182.1598641239676,42,909,27.958564814814814,-454.3011111111111,925,953,953
3304,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-15.343099999999998,1.7763568394002505e-15,94.63627777777778,239.36663011035787,0,5,24.043287037037036,-206.2602777777778,3,3,5
3323,2024-03,9,3,6.760500000002723,9.619344490254283,0.0069,21.85,2.45e-11,-15.089499999997278,9.619344490254282,-48.07447530864197,212.28798335821978,0,8,24.483634259259258,-442.5511111111111,9,9,9
3325,2024-12,7,3,0.005714285723437143,0.0049487165824867755,0.01,0.01,1.905e-11,-18.994285714276565,0.0049487165824877175,-74.9465476190476,183.028787318428,0,7,25.58017361111111,-268.9952777777778,6,6,7
332,2024-01,20,2,0.00694,4.898979485566369e-05,0.0069,0.007,0.0069,-22.203059999999997,4.898979485554939e-05,-82.49634722222223,181.310055698843,0,20,27.480381944444446,-455.2288888888889,19,20,20
3330,2024-03,5,1,0.006900000000000001,8.673617379884035e-19,0.0069,0.0069,0.0069,-14.3031,0.0,12.157166666666683,238.73077564004507,0,5,23.93769675925926,-286.71416666666664,3,5,5
3335,2024-08,1540,10,11.254700389627944,1.3101120453697397,10.985,14.3564,1.717e-11,-7.745299610372055,1.3101120453697397,-143.94231854256853,204.64384069921647,0,1540,30.968576388888888,-590.2305555555556,1540,1540,1540
3339,2024-06,2,1,10.9,0.0,10.9,10.9,10.9,-1.0071999999999992,0.0,4.126666666666667,2.7530555555555556,0,2,0.2294212962962963,1.3736111111111111,2,2,2
333,2024-03,18,3,2.6524833333333335,5.001658156523917,0.0069,13.3824,0.0039,-15.647516666666665,5.0016581565239155,-299.8633024691358,234.84705845118933,0,18,29.450983796296295,-617.4916666666667,18,18,18
3341,2024-11,3,3,3.870000000005218,5.465936943162285,0.01,11.6,1.5655e-11,-9.069999999994781,5.465936943162285,364.4786111111111,175.0599518336739,0,3,16.57349537037037,211.8386111111111,0,2,3
3344,2025-01,489,4,14.201343762781256,3.782029027875687,15.2445,16.108,1.669e-11,-2.3786162372187447,3.7820290278756867,-4.352639740967963,107.95818234754064,0,489,22.975324074074074,-421.80833333333334,489,489,489
3357,2024-11,2,1,0.01,0.0,0.01,0.01,0.01,-15.39,0.0,133.5665277777778,113.17180555555557,0,2,9.430983796296296,20.39472222222222,1,2,2
3359,2024-06,13,4,8.62876923076923,0.29799126312596547,8.7,9.15,7.8,-0.8712307692307691,0.2979912631259654,3.0943162393162393,5.453083431022369,0,13,0.5864236111111111,0.08944444444444444,13,13,13
3360,2024-01,3,1,0.007,0.0,0.007,0.007,0.007,-22.593,0.0,-90.55814814814816,73.9900629145526,0,3,6.984456018518519,-154.47944444444445,3,3,3
3363,2024-02,2,2,0.00500000001168,0.00499999998832,0.00500000001168,0.01,2.336e-11,-23.68399999998832,0.004999999988321235,82.51319444444445,80.13930555555557,0,2,6.678275462962963,2.3738888888888887,2,2,2
3364,2024-02,136,8,26.597083823529935,4.667693690584492,27.25,31.0,3.535e-11,-9.902916176470066,4.667693690584492,166.55018178104572,157.3740889254408,0,136,27.077222222222222,-62.768055555555556,100,109,136
3368,2024-01,4,2,0.00575,0.0021650635094610966,0.007,0.007,0.002,-25.004250000000003,0.0021650635094622043,248.02569444444444,64.1055499172189,0,4,6.984421296296296,183.00083333333333,0,3,4
336,2024-12,35,3,0.6088571428589733,3.4970532668259686,0.01,21.0,1.905e-11,-21.86014285714102,3.497053266825968,-277.06823015873016,225.12450458695218,0,35,27.170833333333334,-562.2294444444444,35,35,35
3374,2024-08,676,9,19.730210355029584,4.558656602758648,21.520000000000003,35.0,0.01,-55.269789644970416,4.558656602758649,305.39779462524655,255.34105956868552,0,676,30.918460648148148,-39.59527777777778,310,391,676
3376,2022-05,1,1,125.0,0.0,125.0,125.0,125.0,-1.0,0.0,6.003333333333333,0.0,0,1,0.0,6.003333333333333,1,1,1
3378,2024-03,5,2,0.003120000003776,0.001559999992448,0.0039,0.0039,1.888e-11,-18.47687999999622,0.0015599999924489794,-332.182,198.18665106972915,0,5,25.42199074074074,-607.0547222222223,5,5,5
337,2025-01,4317,8,15.363172689367623,1.5956843478832092,15.7065,17.55,1.669e-11,-6.636827310632376,1.5956843478832092,156.52167072040768,119.13758535522881,0,4317,30.948252314814816,-291.1036111111111,875,4167,4317
3380,2025-02,1,1,0.01,0.0,0.01,0.01,0.01,-13.373,0.0,14.161388888888888,0.0,0,1,0.0,14.161388888888888,1,1,1
3388,2024-09,159,4,11.330680503144874,0.9054333423359372,11.4441,11.4905,3.5e-11,0.34068150314487516,0.9054333423359372,107.53179245283019,19.123217373258246,158,1,6.353634259259259,-12.4125,159,159,159
338,2024-09,71,5,0.00603661971830986,0.005857828262588225,0.0033,0.0428,0.0033,-11.973963380281694,0.005857828262588492,-452.99648669796557,154.24050279141275,0,71,29.480532407407406,-684.9275,71,71,71
3390,2024-12,8,4,2.6300000000080077,6.943208912308334,0.01,21.0,1.905e-11,-18.689999999991993,6.943208912308334,-368.4407638888889,218.91222802117346,0,8,25.580208333333335,-614.0358333333334,8,8,8
3392,2024-12,7,3,0.005714285723437143,0.0049487165824867755,0.01,0.01,1.905e-11,-18.194285714276567,0.0049487165824877175,-46.439206349206344,183.03038763972089,0,7,25.58019675925926,-240.4725,6,6,7
3393,2024-02,662,6,25.422108459214545,2.02628427756106,26.00225,26.7179,2.929e-11,-5.0778915407854575,2.02628427756106,336.9896231957033,225.48193184868455,0,662,28.83570601851852,-150.73111111111112,187,195,662
3395,2024-01,3,1,0.007,0.0,0.007,0.007,0.007,-31.642999999999997,0.0,-159.39157407407407,73.99026206376121,0,3,6.984456018518519,-223.3125,3,3,3
3397,2024-03,7,2,0.002228571437157143,0.0019299994613771057,0.0039,0.0039,2e-11,-13.647771428562843,0.0019299994613770886,204.41055555555553,223.29210600449844,0,7,25.568969907407407,-163.76694444444445,4,4,7
33,2024-02,50,3,0.004154000000000001,0.0016614704330802882,0.0033,0.01,0.0033,-22.845846,0.001661470433081189,37.191722222222225,128.7212588404821,0,50,26.463530092592592,-417.48805555555555,42,50,50
3401,2024-02,13,3,1.762307692328708,6.101926749732213,2.477e-11,22.9,2.349e-11,-21.587692307671286,6.101926749732213,258.3669444444444,85.48193877554331,0,13,12.367939814814815,81.08222222222223,2,9,13
3405,2024-02,5,3,4.902000000017496,9.79900076537544,2.949e-11,24.5,2.869e-11,-22.097999999982505,9.79900076537544,33.73172222222222,26.394890924683246,0,5,3.2482175925925927,6.035555555555556,5,5,5
3407,2024-01,3,1,0.007,0.0,0.007,0.007,0.007,-22.392999999999997,0.0,-50.21129629629629,73.99029226806896,0,3,6.984467592592592,-114.1325,3,3,3
3408,2024-03,4,1,0.0039,0.0,0.0039,0.0039,0.0039,-17.6261,0.0,-407.000625,118.21570858602483,0,4,12.949097222222223,-598.0772222222222,4,4,4
340,2024-04,30,7,5.672343333334121,6.196041350930982,0.0069,14.246,1.129e-11,-5.7276566666658795,6.19604135093098,-94.76322222222224,229.8718422706157,11,19,29.247314814814814,-393.13388888888886,25,30,30
341,2024-06,73,3,0.004145205479452055,0.0016615755104587562,0.0033,0.011,0.0033,-10.405854794520547,0.0016615755104589136,326.6330098934551,218.9322499269428,0,73,29.79334490740741,-21.224444444444444,20,36,73
3420,2024-03,4,1,0.0039,0.0,0.0039,0.0039,0.0039,-12.5361,0.0,114.74145833333333,118.22200153739045,0,4,12.949594907407407,-76.34833333333333,2,4,4
3424,2025-01,33,4,0.01742424242602091,0.006755605089233476,0.021,0.021,1.669e-11,-13.832575757573979,0.006755605089233765,78.62104377104376,180.91352729854333,0,33,22.497453703703705,-140.32527777777779,25,25,33
3428,2024-02,1,1,0.01,0.0,0.01,0.01,0.01,-22.459999999999997,0.0,258.44944444444445,0.0,0,1,0.0,258.44944444444445,0,1,1
342,2024-11,756,4,10.690705820105821,3.6163830840277855,10.9516,18.9001,0.0033,-6.079294179894179,3.6163830840277855,134.9264748677249,184.2896126179478,10,746,29.93283564814815,-236.90666666666667,382,640,756
3443,2025-02,1001,1,12.884805194805196,0.5530857827949089,12.7,14.23,11.03,0.5848051948051941,0.5530857827949088,-180.88982267732268,202.62820281785332,892,102,27.980439814814815,-507.3386111111111,1001,1001,1001
3452,2024-01,3,1,0.007,0.0,0.007,0.007,0.007,-23.503,0.0,70.50657407407407,73.99030123445989,0,3,6.98443287037037,6.586388888888889,2,3,3
3454,2023-04,1,1,48.9845,0.0,48.9845,48.9845,48.9845,0.0,0.0,0.12583333333333332,0.0,0,0,0.0,0.12583333333333332,1,1,1
345,2024-12,34,2,0.009117647060707649,0.0028363678648236903,0.01,0.01,1.905e-11,-19.221481352939293,0.0028363678648242303,12.293995098039217,229.319429815882,0,34,27.170810185185186,-277.9927777777778,23,30,34
3460,2024-12,7,3,0.005714285723437143,0.0049487165824867755,0.01,0.01,1.905e-11,-22.36428571427656,0.0049487165824877175,-394.7755555555555,65.00214423932397,0,7,9.29193287037037,-523.1222222222223,7,7,7
3462,2024-02,3,2,0.0033333333522866664,0.004714045194508286,2.85e-11,0.01,2.836e-11,-22.066666666647716,0.004714045194508744,240.95768518518517,40.827065984339036,0,3,3.6386689814814814,211.36166666666668,0,3,3
3466,2024-11,2,1,0.02895,0.018949999999999998,0.02895,0.0479,0.01,-12.231050000000002,0.018950000000000244,75.36055555555556,14.580000000000002,0,2,1.215,60.78055555555556,2,2,2
3474,2024-03,211,4,12.549384360189643,2.0380953009428167,13.05,13.85,1.488e-11,-1.940615639810356,2.0380953009428167,-188.78132833070038,68.52766805299423,0,211,13.912407407407407,-301.93111111111114,211,211,211
3477,2024-12,1143,5,17.8657734908137,2.0456869500803894,17.67,22.0001,1.905e-11,-3.134226509186296,2.04568695008039,1.620439632545924,207.2142783948967,40,1103,30.967453703703704,-381.46222222222224,828,1128,1143
3478,2024-01,3,1,0.007,0.0,0.007,0.007,0.007,-24.292999999999996,3.552713678800501e-15,108.45444444444445,73.99043101398857,0,3,6.984444444444445,44.534166666666664,2,3,3
3481,2024-05,128,2,14.956739062500002,1.381784241322744,15.09585,15.55,0.012,3.4767390624999996,1.381784241322744,511.2572526041667,22.714210220709024,127,1,3.382835648148148,469.89,0,0,128
3492,2025-02,584,3,12.998938356164384,0.6294958052304854,13.035,14.23,11.03,-0.851061643835616,0.6294958052304854,123.15996242389649,190.17951763471063,40,544,27.969131944444445,-124.81472222222222,343,522,584
3498,2024-02,23,2,0.09608695652173915,0.018353800799309077,0.1,0.1,0.01,-23.792913043478258,0.018353800799309043,-270.64085748792274,184.13919438175336,0,23,26.972418981481482,-643.9602777777778,23,23,23
