buyer_n-1_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0x0323f50e3e1daf8976f6a3a97340660daf997fc8,1016,883.0448726851852,6955.4440063168695,113141985,42650646769.79527,149459.5039370079,0.30141999999999997,0.39894970560209714
0xb2d2ecc7d94cfb8e70f60aeb97bf7f4c4cb8ef28,2909,1729.741261574074,809.7748359465602,332350178,54199376557.90615,153344.75764867652,0.0051,0.01496963593411677
0xa1feee83866d08907c683967af9270d15075d4c2,730,1422.322962962963,894.2809618985282,125079286,58905652002.33562,256971.8219178082,0.029200000000000004,0.03738662862575335
0x6715228a7d16e180b8de8a2445edf9b2ec7f3510,115,1256.4007060185186,661.2704104402286,4361402,132844759904.7913,42264.852173913045,0.7400953009940445,0.5788052597741363
0x436d4dde59878c9a5d9e5d9335ac88a58f721dfa,13,495.2732060185185,104.94375301000001,783021,27834957327.923077,102272.84615384616,8.52077119,13.240993488276255
0xb55439b5f53b1dde92e34adfe8acca70b70bb3bf,1377,1388.1700347222222,403.6780111439524,157843337,38857888679.7146,155872.55047204066,1.0535,2.0854256759712153
0x97925f0a1e19e8334e7af54b153d0b5ee739197a,1310,1441.7016550925925,546.772785610429,154694330,71380933950.52672,161495.379389313,0.604666,1.4979748809656324
0x43eb8d74b8caa0e7c5bb819d74185de4039ed7da,857,1404.0544212962964,220.102852917706,103477212,45657875627.42007,155908.69894982496,0.09801657360212136,0.29067637338824565
0x17a27f3aa84cec7495f29d3a757d9a3a5cc834c6,108,1220.0528935185184,192.69408810312905,11182923,112150041582.43518,141519.24074074073,0.9963794457216224,1.867531941743525
0xc5c758ca460ca1485ff199bef353d0ec5c483867,1309,812.1275115740741,27637.609983533588,232624416,31494946858.51719,248888.3896103896,6.746069999999999,11.966303872127767
0xfa10c992ec5e393e822c669efd372c350d91a4bc,15,1024.5251157407408,735.9767569965672,1333607,34775574030.066666,103071.4,37.39839339254377,57.218472804608616
0xe1cf47dfc8f7e71766712b94100d74a224eb24ea,149,1455.7347685185184,7.344318896086783,9397783,48455864289.71141,73162.36241610738,0.020582009811575312,0.03912268846779821
0x05a13dcf55ea6d532f15284f39e02811fc183a8a,2023,1457.3704861111112,910.5544759184015,210136186,50221035172.32724,139464.34256055363,2.316853900000001,3.377348553792884
0x8d4169929c0c73a93684b23dc8b7a72d48f2fc58,995,986.0855092592593,8072.878449920157,44824223,21297797746.998997,59269.500502512565,1.6282468859653008,2.1387980578626364
0x90ee4f34956585f67e2ed423e32936661116b2ba,644,1054.8348495370371,885.6944724155728,85040590,21715408286.273293,187770.9037267081,0.04752169,0.14083469240249327
0x6806232ef50fe8713826012116b6dec3b24b686f,506,1406.0602430555555,500.32760716717405,35417644,84900774064.96443,114922.96442687747,0.29230120100999485,0.12418261747035343
0x83f48b461f7f2385a400a0bd3ad79f9b78ff311a,1382,1406.1258449074073,1915.186352197727,197651294,95697240041.02533,198525.12301013025,0.17174999900000001,0.1796169534478859
0xb06114b9997a4a16a078c4107d8eba74a869be4e,2756,1133.6171296296295,21524.330103165037,573952559,41106609753.117195,283126.13896952104,0.3755,1.0182250487981523
0x0f1025f754b3eb32ab3105127b563084bfa03a6f,4566,2019.7761458333334,3232.212056123585,743681813,97517411974.12549,243235.98751642575,0.65,0.8958236433584459
0x01c1b02945dcd29b5fb40d11c54e743f74942013,1247,1237.325949074074,1337.3813270576609,155452971,22920682085.87811,166546.89334402565,0.21895699999999998,0.3009263874122706
0xf7a7f0402c1b4835e1cb1edcd90429b6f65d09b3,2168,1290.3591435185185,18516.76164855193,213992869,169059198671.23062,144672.6951107011,0.8546387261472533,0.9593784483166417
0xba2039974a2e088344b4dc804da8ef88ae00edd9,3783,1057.0343518518519,1184.787812588986,480780784,23844454814.125828,156998.51440655565,1.7741999999999998,5.320933542152165
0x12c3d1d971728582ed725a93d2c2a7023921fad7,1036,1326.1061111111112,392.7780435837705,93039609,72672428182.68243,134483.8108108108,0.002591900370538596,0.006994612847021242
0x94056dc1452cf42ab13779ca2260b04fbba4bde6,18,1369.8021412037037,1.234650570845638,1129650,25816130687.0,94527.38888888889,0.015681532668026583,0.02412516651182288
0x06126ecdfde4c8b25c7f4a8fb7d24f5b1c7e769e,798,1959.7606944444444,1327.5081585476164,187699636,35616605410.690475,347677.0325814536,0.13743431,0.3977416768287992
0x953fabafd1c6a07bbf0b14fd3f2525e2578a684e,384,1412.4190856481482,31.193697396016496,44838587,36313823680.328125,154982.34895833334,0.11492829404933733,0.13033120327575015
0x6de00064cf7d28189bd5c89d32fa6704f73d84fb,573,1774.3097800925925,699.9802190382183,96367985,90043568262.67888,229762.9127399651,0.1346543,0.2663362096550336
0xb74d5f0a81ce99ac1857133e489bc2b4954935ff,10000,2481.1277777777777,1034.6840570367112,2180160669,9106145659.4122,458001.9038,0.03301,0.031656609104577196
0x59d20c3d2e5d24a0e649c507c5f34175e5c3e727,171,1309.5820833333332,1322.39021581046,25400087,233354508633.39767,227068.2105263158,2.6921386752608334,6.275774535271624
0x2244deba8c0e788a60b30b805ff970e082bdbc5a,7430,1085.5953703703703,15164.697809635412,776288779,31989160591.835396,147292.32234185733,0.17099999999999999,0.4149325246350302
0xeb00be0e20d1fdbbe33befd8adfb5481ceb743f1,41,1051.4290509259258,426.2603747186221,3024101,65929218113.04878,89400.63414634146,28.06884191751029,36.45853998925904
0xcacdf56b33254925931947c231e4af0525b7f14f,241,2762.565462962963,579.5841677086772,31551447,211616670513.35684,257080.22406639004,1.4225260816333498,2.5184637866299333
0xf72051de82ae499e23f3895ff58e440a9c190ae3,450,1662.3265509259259,408.67656918013734,67701934,102015224898.06223,241247.82888888888,0.038,0.076
0x447c3e43d795845add123dadb8a9918e045f0ca7,2638,1401.0677777777778,1908.2815861248184,321960940,78051885135.09212,170631.79492039423,0.10225999999999999,0.19524940051124356
0xd8eaa935e527c87f19a44ded9bcbea7f4285a56c,1821,1392.8361342592593,849.5150175923104,276251347,55064908380.847336,210755.10104338275,0.025067889062263482,0.051201827536125996
0xe7c7652969ab78b74c7921041416a82632ea7b2d,6983,1401.1738773148147,1530.8992354001257,966069460,62455796321.74481,174836.170843477,0.0019,0.005699999999999999
0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,9953,2646.923784722222,4654.107542326073,1446752140,57517051810.09967,217577.40359690547,0.0382369737370565,0.05325022899311766
0xb02313bb524047fd5332d81e1bf301cffea324b3,1414,2737.282650462963,844.2252260144301,199154235,77898556348.93352,216059.95261669025,0.2109732716416886,0.33251776485428347
0x3e9fc4758b6987c1161fc486bcc09d51f8a02ad0,365,1436.2149305555556,81.54410012312083,29749291,67929491291.40822,107806.68219178083,0.225,0.675
0xd20ce27f650598c2d790714b4f6a7222b8ddce22,2596,2465.762222222222,4609.896646117201,372815588,91180394012.93721,201159.41178736518,0.059239626129477266,0.10120011493341764
0x58c94206a660d3008d2322a833890227b369ffac,771,1427.3361921296296,561.1266026754598,83197190,58176973182.33074,162103.67444876782,0.17359804053082592,0.47622374611507373
0xc9bde787394d4bc55592d388c16b6f6bc5e35d62,1559,1438.6590393518518,1045.70373981947,187002911,75152257247.91917,166924.21937139193,0.014000000000000002,0.04200000000000001
0x36e3b8036faa6888d00209ffa20602b958e53740,77,1280.3868634259259,2018.741934647997,4509308,40207370783.14286,118369.20779220779,0.0009369330456256477,0.0018773070614264684
0x138f2bfa3856dc49d0fc777b7a5fae85b986ca23,488,1456.9130787037036,1480.3208684077365,58847449,79659786499.82378,190126.4118852459,0.05267653642828589,0.15802960928485765
0xa6f5dffc7239eccda49d4645379f64bf2a01d26a,170,1461.203287037037,7.677894939514306,18545241,70669667551.0353,168824.83529411766,0.03291646574814641,0.039713319442964794
0xd1fc694657d9951008d6c3d7bc9ed9b7cc38a766,695,1429.8845717592592,138.5647435492158,94848242,44158414462.71223,190780.72661870503,0.0867550298098078,0.15587814776229073
0xd05b62115aec325ae5103b291a8d0c94fcad0e11,1245,1442.9690856481482,2690.149483615761,124815231,95713690119.65784,137844.9453815261,0.5481965095234063,1.313149394696731
0x209c11b7804143adc1c5059949532f1698b5eb8b,436,1557.6020717592592,5318.630063352513,78099761,71491949722.77293,239023.99311926606,0.71,1.3188631468048535
